episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.48863000000000023,2025-09-22 17:15:52,hydra,early,train,3,1044.37,0.466,0.692,0.39,0.677
2,0.61455,2025-09-22 17:15:53,hydra,early,train,3,928.45,0.472,0.699,0.39,0.681
3,0.6382899999999999,2025-09-22 17:15:54,hydra,early,train,3,932.71,0.488,0.713,0.39,0.693
4,0.5331600000000001,2025-09-22 17:15:55,hydra,early,train,3,961.84,0.445,0.674,0.389,0.661
5,0.62677,2025-09-22 17:15:55,hydra,early,train,3,920.23,0.475,0.703,0.389,0.683
6,0.62289,2025-09-22 17:15:56,hydra,early,train,3,926.11,0.476,0.704,0.389,0.684
7,0.56538,2025-09-22 17:15:57,hydra,early,train,3,938.62,0.45,0.676,0.39,0.664
8,0.6331499999999999,2025-09-22 17:15:58,hydra,early,train,3,941.85,0.49,0.715,0.39,0.695
9,0.6431799999999999,2025-09-22 17:15:59,hydra,early,train,3,929.82,0.489,0.714,0.39,0.694
10,0.61942,2025-09-22 17:16:00,hydra,early,train,3,934.58,0.478,0.704,0.39,0.686
11,0.49314,2025-09-22 17:16:01,hydra,early,train,3,948.86,0.415,0.643,0.39,0.637
12,0.61748,2025-09-22 17:16:02,hydra,early,train,3,932.52,0.476,0.702,0.39,0.684
13,0.64016,2025-09-22 17:16:03,hydra,early,train,3,925.84,0.485,0.71,0.39,0.691
14,0.5766500000000001,2025-09-22 17:16:04,hydra,early,train,3,954.35,0.465,0.692,0.39,0.676
15,0.54066,2025-09-22 17:16:05,hydra,early,train,3,962.34,0.45,0.678,0.389,0.664
16,0.6291599999999999,2025-09-22 17:16:06,hydra,early,train,3,933.84,0.484,0.712,0.389,0.69
17,0.63052,2025-09-22 17:16:07,hydra,early,train,3,929.48,0.482,0.71,0.389,0.689
18,0.554,2025-09-22 17:16:08,hydra,early,train,3,945.0,0.447,0.674,0.39,0.662
19,0.62706,2025-09-22 17:16:09,hydra,early,train,3,926.94,0.478,0.704,0.39,0.686
20,0.60987,2025-09-22 17:16:10,hydra,early,train,3,942.13,0.477,0.703,0.39,0.685
21,0.60848,2025-09-22 17:16:11,hydra,early,train,3,936.52,0.473,0.699,0.39,0.682
22,0.63496,2025-09-22 17:16:11,hydra,early,train,3,933.04,0.486,0.711,0.39,0.692
23,0.64734,2025-09-22 17:16:12,hydra,early,train,3,924.66,0.488,0.713,0.39,0.694
24,0.64176,2025-09-22 17:16:13,hydra,early,train,3,931.24,0.489,0.714,0.39,0.694
25,0.5151,2025-09-22 17:16:14,hydra,early,train,3,1039.9,0.479,0.704,0.39,0.686
26,0.5490700000000001,2025-09-22 17:16:15,hydra,early,train,3,952.93,0.449,0.677,0.389,0.664
27,0.6214600000000001,2025-09-22 17:16:16,hydra,early,train,3,927.54,0.476,0.702,0.389,0.684
28,0.59923,2025-09-22 17:16:17,hydra,early,train,3,953.77,0.477,0.702,0.391,0.685
29,0.5998000000000001,2025-09-22 17:16:18,hydra,early,train,3,935.2,0.467,0.692,0.391,0.677
30,0.62897,2025-09-22 17:16:19,hydra,early,train,3,924.03,0.477,0.702,0.391,0.685
31,0.6300100000000001,2025-09-22 17:16:20,hydra,early,train,3,924.99,0.478,0.703,0.391,0.686
32,0.6124600000000001,2025-09-22 17:16:21,hydra,early,train,3,931.54,0.472,0.696,0.391,0.681
33,0.6428099999999999,2025-09-22 17:16:22,hydra,early,train,3,922.19,0.484,0.708,0.391,0.69
34,0.65028,2025-09-22 17:16:23,hydra,early,train,3,920.72,0.487,0.712,0.391,0.693
35,0.5313499999999998,2025-09-22 17:16:24,hydra,early,train,3,1035.65,0.485,0.709,0.391,0.691
36,0.53351,2025-09-22 17:16:25,hydra,early,train,3,953.49,0.44,0.668,0.39,0.657
37,0.63461,2025-09-22 17:16:26,hydra,early,train,3,924.39,0.481,0.707,0.39,0.688
