episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.27173,2025-09-22 12:31:38,hydra,early,train,0,961.27,0.404,0.791,0.416,0.413
2,0.2927799999999998,2025-09-22 12:31:39,hydra,early,train,0,945.22,0.407,0.794,0.416,0.415
3,0.31657,2025-09-22 12:31:40,hydra,early,train,0,922.43,0.408,0.795,0.416,0.415
4,0.26937000000000005,2025-09-22 12:31:41,hydra,early,train,0,931.63,0.383,0.77,0.415,0.403
5,0.26161000000000006,2025-09-22 12:31:42,hydra,early,train,0,932.39,0.379,0.766,0.414,0.401
6,0.3041799999999999,2025-09-22 12:31:43,hydra,early,train,0,926.82,0.404,0.792,0.414,0.413
7,0.27814999999999995,2025-09-22 12:31:44,hydra,early,train,0,932.85,0.389,0.774,0.416,0.406
8,0.3170599999999998,2025-09-22 12:31:45,hydra,early,train,0,928.94,0.412,0.798,0.417,0.417
9,0.33167999999999986,2025-09-22 12:31:46,hydra,early,train,0,922.32,0.418,0.805,0.416,0.42
10,0.3090299999999999,2025-09-22 12:31:47,hydra,early,train,0,916.97,0.399,0.785,0.416,0.411
11,0.3079299999999998,2025-09-22 12:31:48,hydra,early,train,0,931.07,0.408,0.794,0.416,0.415
12,0.29081999999999997,2025-09-22 12:31:48,hydra,early,train,0,927.18,0.394,0.779,0.416,0.408
13,0.21776999999999996,2025-09-22 12:31:49,hydra,early,train,0,957.23,0.365,0.749,0.416,0.394
14,0.3021499999999999,2025-09-22 12:31:50,hydra,early,train,0,924.85,0.4,0.786,0.416,0.411
15,0.22834000000000004,2025-09-22 12:31:51,hydra,early,train,0,942.66,0.364,0.75,0.414,0.393
16,0.24520000000000003,2025-09-22 12:31:52,hydra,early,train,0,958.8,0.386,0.773,0.414,0.404
17,0.26680999999999994,2025-09-22 12:31:53,hydra,early,train,0,940.19,0.388,0.776,0.414,0.405
18,0.21170000000000005,2025-09-22 12:31:54,hydra,early,train,0,958.3,0.362,0.746,0.416,0.392
19,0.29788000000000003,2025-09-22 12:31:55,hydra,early,train,0,934.12,0.403,0.79,0.416,0.413
20,0.30601999999999996,2025-09-22 12:31:56,hydra,early,train,0,926.98,0.404,0.791,0.416,0.413
21,0.32145999999999997,2025-09-22 12:31:57,hydra,early,train,0,918.54,0.408,0.793,0.417,0.415
22,0.29835999999999996,2025-09-22 12:31:58,hydra,early,train,0,934.64,0.403,0.788,0.417,0.413
23,0.30677,2025-09-22 12:31:59,hydra,early,train,0,926.23,0.403,0.788,0.417,0.413
24,0.3168099999999999,2025-09-22 12:32:00,hydra,early,train,0,919.19,0.405,0.79,0.417,0.414
25,0.32944000000000007,2025-09-22 12:32:01,hydra,early,train,0,916.56,0.412,0.797,0.417,0.417
26,0.23974,2025-09-22 12:32:02,hydra,early,train,0,954.26,0.378,0.764,0.416,0.4
27,0.29028,2025-09-22 12:32:02,hydra,early,train,0,925.72,0.393,0.78,0.415,0.408
28,0.2996,2025-09-22 12:32:03,hydra,early,train,0,929.4,0.401,0.788,0.416,0.412
29,0.22288999999999998,2025-09-22 12:32:04,hydra,early,train,0,954.11,0.366,0.749,0.417,0.394
30,0.1617999999999999,2025-09-22 12:32:05,hydra,early,train,0,993.2,0.351,0.733,0.417,0.387
31,0.28159,2025-09-22 12:32:06,hydra,early,train,0,951.41,0.403,0.788,0.417,0.413
32,0.25392999999999993,2025-09-22 12:32:07,hydra,early,train,0,941.07,0.378,0.762,0.417,0.4
33,0.25026,2025-09-22 12:32:08,hydra,early,train,0,949.74,0.381,0.766,0.417,0.402
34,0.16185999999999995,2025-09-22 12:32:09,hydra,early,train,0,1052.14,0.39,0.773,0.418,0.406
35,0.1426300000000001,2025-09-22 12:32:10,hydra,early,train,0,972.37,0.32,0.692,0.424,0.371
36,0.11160999999999993,2025-09-22 12:32:11,hydra,early,train,0,1005.39,0.323,0.697,0.422,0.372
37,0.32980999999999994,2025-09-22 12:32:12,hydra,early,train,0,921.19,0.412,0.791,0.422,0.417
38,0.09935999999999978,2025-09-22 12:32:13,hydra,early,train,0,1146.64,0.408,0.787,0.423,0.415
39,0.28648,2025-09-22 12:32:14,hydra,early,train,0,932.52,0.389,0.765,0.424,0.406
40,0.33209,2025-09-22 12:32:15,hydra,early,train,0,926.91,0.416,0.794,0.424,0.419
41,0.18664999999999993,2025-09-22 12:32:16,hydra,early,train,0,974.35,0.351,0.724,0.424,0.386
42,0.29394000000000003,2025-09-22 12:32:17,hydra,early,train,0,923.06,0.388,0.763,0.424,0.405
43,0.3314499999999999,2025-09-22 12:32:18,hydra,early,train,0,930.55,0.418,0.795,0.424,0.42
44,0.32369000000000003,2025-09-22 12:32:19,hydra,early,train,0,922.31,0.407,0.783,0.424,0.415
45,0.3335199999999999,2025-09-22 12:32:20,hydra,early,train,0,927.48,0.417,0.794,0.424,0.42
46,0.34268,2025-09-22 12:32:21,hydra,early,train,0,919.32,0.418,0.795,0.424,0.42
47,0.15645000000000014,2025-09-22 12:32:22,hydra,early,train,0,1046.55,0.379,0.755,0.423,0.401
48,0.17351,2025-09-22 12:32:23,hydra,early,train,0,1033.49,0.382,0.758,0.423,0.402
49,0.21445000000000008,2025-09-22 12:32:24,hydra,early,train,0,960.55,0.36,0.733,0.424,0.391
