episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.5761000000000001,2025-09-23 18:27:56,dreamerv3,early,train,4,933.9,0.448,0.586,0.55,0.512
2,0.52,2025-09-23 18:27:57,dreamerv3,early,train,4,940.0,0.418,0.562,0.549,0.493
3,0.4869800000000001,2025-09-23 18:27:58,dreamerv3,early,train,4,954.02,0.406,0.554,0.548,0.487
4,0.54759,2025-09-23 18:27:59,dreamerv3,early,train,4,939.41,0.435,0.576,0.548,0.504
5,0.5329299999999999,2025-09-23 18:28:00,dreamerv3,early,train,4,938.07,0.425,0.569,0.548,0.498
6,0.5368,2025-09-23 18:28:00,dreamerv3,early,train,4,946.2,0.432,0.573,0.549,0.502
7,0.5609900000000001,2025-09-23 18:28:01,dreamerv3,early,train,4,933.01,0.439,0.579,0.549,0.506
8,0.56497,2025-09-23 18:28:02,dreamerv3,early,train,4,933.03,0.441,0.581,0.549,0.508
9,0.56389,2025-09-23 18:28:03,dreamerv3,early,train,4,937.11,0.443,0.581,0.55,0.508
10,0.49417999999999995,2025-09-23 18:28:04,dreamerv3,early,train,4,951.82,0.409,0.556,0.549,0.488
11,0.5826,2025-09-23 18:28:05,dreamerv3,early,train,4,926.4,0.448,0.586,0.549,0.512
12,0.54701,2025-09-23 18:28:06,dreamerv3,early,train,4,932.99,0.43,0.573,0.549,0.501
13,0.5126200000000001,2025-09-23 18:28:07,dreamerv3,early,train,4,939.38,0.414,0.561,0.547,0.491
14,0.49912,2025-09-23 18:28:08,dreamerv3,early,train,4,930.88,0.4,0.55,0.547,0.483
15,0.5414600000000002,2025-09-23 18:28:09,dreamerv3,early,train,4,929.54,0.426,0.571,0.546,0.499
16,0.49646999999999997,2025-09-23 18:28:10,dreamerv3,early,train,4,952.53,0.411,0.558,0.548,0.49
17,0.5627000000000002,2025-09-23 18:28:11,dreamerv3,early,train,4,932.3,0.44,0.581,0.548,0.507
18,0.5319100000000001,2025-09-23 18:28:12,dreamerv3,early,train,4,951.09,0.433,0.575,0.548,0.502
19,0.5657300000000001,2025-09-23 18:28:13,dreamerv3,early,train,4,935.27,0.444,0.584,0.548,0.509
20,0.5584900000000002,2025-09-23 18:28:14,dreamerv3,early,train,4,933.51,0.438,0.579,0.548,0.506
21,0.56921,2025-09-23 18:28:15,dreamerv3,early,train,4,929.79,0.442,0.582,0.549,0.508
22,0.55175,2025-09-23 18:28:15,dreamerv3,early,train,4,929.25,0.431,0.574,0.548,0.502
23,0.46055,2025-09-23 18:28:17,dreamerv3,early,train,4,1042.45,0.445,0.585,0.548,0.51
24,0.46028,2025-09-23 18:28:17,dreamerv3,early,train,4,953.72,0.39,0.542,0.547,0.477
25,0.5167499999999999,2025-09-23 18:28:18,dreamerv3,early,train,4,939.25,0.417,0.564,0.546,0.493
26,0.5296900000000001,2025-09-23 18:28:19,dreamerv3,early,train,4,937.31,0.424,0.57,0.546,0.497
27,0.49611000000000005,2025-09-23 18:28:20,dreamerv3,early,train,4,939.89,0.404,0.553,0.547,0.485
28,0.5614700000000001,2025-09-23 18:28:21,dreamerv3,early,train,4,937.53,0.443,0.583,0.548,0.508
29,0.5353700000000001,2025-09-23 18:28:22,dreamerv3,early,train,4,942.63,0.43,0.573,0.547,0.501
30,0.5866800000000001,2025-09-23 18:28:23,dreamerv3,early,train,4,924.32,0.451,0.59,0.547,0.513
31,0.55629,2025-09-23 18:28:24,dreamerv3,early,train,4,930.71,0.435,0.577,0.548,0.504
32,0.5695600000000001,2025-09-23 18:28:25,dreamerv3,early,train,4,934.44,0.446,0.586,0.548,0.51
33,0.5532699999999999,2025-09-23 18:28:26,dreamerv3,early,train,4,931.73,0.434,0.576,0.548,0.503
34,0.5750200000000001,2025-09-23 18:28:27,dreamerv3,early,train,4,926.98,0.445,0.586,0.547,0.51
35,0.42239000000000004,2025-09-23 18:28:28,dreamerv3,early,train,4,976.61,0.381,0.536,0.546,0.472
36,0.40659000000000006,2025-09-23 18:28:29,dreamerv3,early,train,4,973.41,0.37,0.528,0.545,0.465
37,0.49650000000000005,2025-09-23 18:28:30,dreamerv3,early,train,4,948.5,0.41,0.559,0.546,0.489
38,0.5360199999999999,2025-09-23 18:28:31,dreamerv3,early,train,4,948.98,0.435,0.578,0.546,0.504
39,0.57769,2025-09-23 18:28:32,dreamerv3,early,train,4,927.31,0.448,0.588,0.546,0.511
40,0.5482500000000001,2025-09-23 18:28:33,dreamerv3,early,train,4,928.75,0.43,0.574,0.546,0.501
41,0.5521100000000001,2025-09-23 18:28:33,dreamerv3,early,train,4,924.89,0.43,0.575,0.546,0.501
42,0.56067,2025-09-23 18:28:34,dreamerv3,early,train,4,929.33,0.438,0.581,0.546,0.506
43,0.54734,2025-09-23 18:28:35,dreamerv3,early,train,4,934.66,0.433,0.577,0.546,0.503
44,0.5504199999999999,2025-09-23 18:28:36,dreamerv3,early,train,4,929.58,0.432,0.576,0.546,0.502
45,0.46435000000000004,2025-09-23 18:28:37,dreamerv3,early,train,4,962.65,0.4,0.552,0.544,0.483
46,0.5483500000000001,2025-09-23 18:28:38,dreamerv3,early,train,4,932.65,0.434,0.579,0.544,0.503
47,0.5726800000000001,2025-09-23 18:28:39,dreamerv3,early,train,4,926.32,0.445,0.588,0.544,0.51
48,0.48754,2025-09-23 18:28:40,dreamerv3,early,train,4,948.46,0.405,0.556,0.545,0.486
49,0.5617700000000001,2025-09-23 18:28:41,dreamerv3,early,train,4,931.23,0.44,0.582,0.546,0.507
50,0.55857,2025-09-23 18:28:42,dreamerv3,early,train,4,928.43,0.437,0.581,0.545,0.505
51,0.5784900000000002,2025-09-23 18:28:43,dreamerv3,early,train,4,933.51,0.453,0.593,0.545,0.514
52,0.53778,2025-09-23 18:28:44,dreamerv3,early,train,4,936.22,0.429,0.574,0.545,0.5
53,0.5626599999999999,2025-09-23 18:28:45,dreamerv3,early,train,4,929.34,0.44,0.583,0.545,0.507
54,0.5666100000000001,2025-09-23 18:28:46,dreamerv3,early,train,4,931.39,0.443,0.585,0.546,0.509
55,0.54923,2025-09-23 18:28:47,dreamerv3,early,train,4,937.77,0.436,0.579,0.546,0.505
56,0.4872200000000001,2025-09-23 18:28:48,dreamerv3,early,train,4,955.78,0.41,0.561,0.544,0.489
57,0.54262,2025-09-23 18:28:48,dreamerv3,early,train,4,934.38,0.432,0.578,0.543,0.502
58,0.54289,2025-09-23 18:28:49,dreamerv3,early,train,4,934.11,0.432,0.578,0.543,0.502
59,0.49783,2025-09-23 18:28:50,dreamerv3,early,train,4,968.17,0.424,0.571,0.545,0.497
60,0.57843,2025-09-23 18:28:51,dreamerv3,early,train,4,927.57,0.449,0.59,0.545,0.512
61,0.5427799999999999,2025-09-23 18:28:52,dreamerv3,early,train,4,930.22,0.428,0.574,0.545,0.5
62,0.5623800000000001,2025-09-23 18:28:53,dreamerv3,early,train,4,936.62,0.445,0.587,0.545,0.509
63,0.5566200000000001,2025-09-23 18:28:54,dreamerv3,early,train,4,933.38,0.439,0.582,0.545,0.506
64,0.5466300000000001,2025-09-23 18:28:55,dreamerv3,early,train,4,932.37,0.432,0.577,0.545,0.502
65,0.5627900000000001,2025-09-23 18:28:56,dreamerv3,early,train,4,936.21,0.445,0.587,0.545,0.509
66,0.53841,2025-09-23 18:28:57,dreamerv3,early,train,4,931.59,0.426,0.572,0.545,0.499
67,0.45708000000000004,2025-09-23 18:28:58,dreamerv3,early,train,4,954.92,0.391,0.546,0.543,0.478
68,0.49617999999999995,2025-09-23 18:28:59,dreamerv3,early,train,4,936.82,0.404,0.557,0.543,0.486
69,0.48518000000000006,2025-09-23 18:29:00,dreamerv3,early,train,4,949.82,0.405,0.556,0.544,0.486
70,0.5553700000000001,2025-09-23 18:29:01,dreamerv3,early,train,4,933.63,0.439,0.583,0.544,0.506
71,0.5514300000000001,2025-09-23 18:29:02,dreamerv3,early,train,4,932.57,0.435,0.58,0.545,0.504
72,0.53327,2025-09-23 18:29:03,dreamerv3,early,train,4,935.73,0.426,0.572,0.545,0.498
73,0.5002800000000001,2025-09-23 18:29:03,dreamerv3,early,train,4,931.72,0.403,0.555,0.544,0.485
