episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.22252999999999995,2025-09-23 15:19:01,dreamerv3,early,train,2,968.47,0.387,0.456,0.428,0.376
2,0.15824999999999995,2025-09-23 15:19:02,dreamerv3,early,train,2,978.75,0.35,0.432,0.428,0.359
3,0.33399,2025-09-23 15:19:03,dreamerv3,early,train,2,929.01,0.437,0.489,0.427,0.399
4,0.3222000000000001,2025-09-23 15:19:04,dreamerv3,early,train,2,928.8,0.428,0.483,0.428,0.395
5,0.31973999999999997,2025-09-23 15:19:05,dreamerv3,early,train,2,926.26,0.425,0.482,0.427,0.394
6,0.33297,2025-09-23 15:19:06,dreamerv3,early,train,2,930.03,0.437,0.49,0.427,0.399
7,0.34602,2025-09-23 15:19:07,dreamerv3,early,train,2,924.98,0.442,0.493,0.427,0.402
8,0.14576000000000006,2025-09-23 15:19:08,dreamerv3,early,train,2,1063.24,0.4,0.466,0.427,0.382
9,0.31381,2025-09-23 15:19:09,dreamerv3,early,train,2,930.19,0.425,0.482,0.426,0.393
10,0.3127400000000001,2025-09-23 15:19:10,dreamerv3,early,train,2,930.26,0.424,0.481,0.426,0.393
11,0.2869199999999999,2025-09-23 15:19:11,dreamerv3,early,train,2,939.08,0.411,0.472,0.428,0.387
12,0.34816,2025-09-23 15:19:12,dreamerv3,early,train,2,927.84,0.445,0.494,0.428,0.403
13,0.3103700000000001,2025-09-23 15:19:13,dreamerv3,early,train,2,928.63,0.42,0.478,0.428,0.391
14,0.2951,2025-09-23 15:19:14,dreamerv3,early,train,2,942.9,0.419,0.477,0.428,0.391
15,0.3068300000000001,2025-09-23 15:19:15,dreamerv3,early,train,2,954.17,0.435,0.487,0.428,0.398
16,0.29735000000000006,2025-09-23 15:19:16,dreamerv3,early,train,2,958.65,0.431,0.485,0.428,0.397
17,0.19851000000000002,2025-09-23 15:19:17,dreamerv3,early,train,2,1034.49,0.416,0.475,0.428,0.389
18,0.33352000000000004,2025-09-23 15:19:17,dreamerv3,early,train,2,929.48,0.436,0.488,0.428,0.399
19,0.27307,2025-09-23 15:19:18,dreamerv3,early,train,2,947.93,0.408,0.47,0.427,0.386
20,0.32950999999999997,2025-09-23 15:19:19,dreamerv3,early,train,2,929.49,0.434,0.488,0.427,0.398
21,0.29196000000000005,2025-09-23 15:19:20,dreamerv3,early,train,2,945.04,0.42,0.479,0.426,0.391
22,0.28207999999999994,2025-09-23 15:19:21,dreamerv3,early,train,2,937.92,0.407,0.469,0.428,0.385
23,0.30452000000000007,2025-09-23 15:19:22,dreamerv3,early,train,2,930.48,0.417,0.475,0.428,0.39
24,0.3218300000000001,2025-09-23 15:19:23,dreamerv3,early,train,2,929.17,0.428,0.482,0.428,0.395
25,0.32254999999999995,2025-09-23 15:19:24,dreamerv3,early,train,2,935.45,0.433,0.486,0.428,0.397
26,0.3205700000000001,2025-09-23 15:19:25,dreamerv3,early,train,2,930.43,0.428,0.483,0.428,0.395
