episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.4865099999999999,2025-09-23 16:53:31,dreamerv3,early,train,3,929.49,0.419,0.696,0.356,0.641
2,0.32603000000000004,2025-09-23 16:53:32,dreamerv3,early,train,3,1064.97,0.405,0.683,0.356,0.63
3,0.4128200000000001,2025-09-23 16:53:33,dreamerv3,early,train,3,961.18,0.397,0.676,0.354,0.623
4,0.4916299999999999,2025-09-23 16:53:34,dreamerv3,early,train,3,932.37,0.425,0.703,0.354,0.645
5,0.48162000000000005,2025-09-23 16:53:35,dreamerv3,early,train,3,947.38,0.428,0.706,0.354,0.647
6,0.43748,2025-09-23 16:53:36,dreamerv3,early,train,3,941.52,0.399,0.677,0.355,0.625
7,0.45536999999999994,2025-09-23 16:53:37,dreamerv3,early,train,3,943.63,0.41,0.688,0.355,0.634
8,0.5195000000000001,2025-09-23 16:53:37,dreamerv3,early,train,3,928.5,0.438,0.715,0.355,0.655
9,0.46370999999999996,2025-09-23 16:53:38,dreamerv3,early,train,3,945.29,0.416,0.694,0.355,0.638
10,0.37982000000000005,2025-09-23 16:53:39,dreamerv3,early,train,3,951.18,0.372,0.652,0.355,0.604
11,0.36232999999999993,2025-09-23 16:53:40,dreamerv3,early,train,3,941.67,0.357,0.64,0.354,0.593
12,0.49143000000000003,2025-09-23 16:53:41,dreamerv3,early,train,3,934.57,0.426,0.706,0.354,0.646
13,0.5162200000000001,2025-09-23 16:53:42,dreamerv3,early,train,3,937.78,0.442,0.72,0.354,0.658
14,0.41732,2025-09-23 16:53:43,dreamerv3,early,train,3,959.68,0.399,0.68,0.353,0.625
15,0.45579000000000003,2025-09-23 16:53:44,dreamerv3,early,train,3,937.21,0.408,0.69,0.353,0.632
16,0.4994900000000001,2025-09-23 16:53:45,dreamerv3,early,train,3,939.51,0.434,0.714,0.353,0.652
17,0.29550999999999994,2025-09-23 16:53:46,dreamerv3,early,train,3,992.49,0.348,0.631,0.354,0.586
18,0.46068999999999993,2025-09-23 16:53:47,dreamerv3,early,train,3,949.31,0.417,0.696,0.354,0.639
19,0.45177999999999996,2025-09-23 16:53:48,dreamerv3,early,train,3,945.22,0.41,0.691,0.353,0.634
20,0.5028999999999999,2025-09-23 16:53:49,dreamerv3,early,train,3,934.1,0.433,0.713,0.353,0.651
21,0.49527,2025-09-23 16:53:50,dreamerv3,early,train,3,925.73,0.424,0.704,0.353,0.644
22,0.50512,2025-09-23 16:53:51,dreamerv3,early,train,3,931.88,0.433,0.713,0.353,0.651
23,0.5297000000000001,2025-09-23 16:53:52,dreamerv3,early,train,3,923.3,0.442,0.721,0.353,0.658
24,0.3726299999999999,2025-09-23 16:53:53,dreamerv3,early,train,3,954.37,0.371,0.655,0.352,0.604
25,0.49496000000000007,2025-09-23 16:53:54,dreamerv3,early,train,3,924.04,0.423,0.705,0.352,0.644
26,0.31575999999999993,2025-09-23 16:53:54,dreamerv3,early,train,3,960.24,0.343,0.629,0.351,0.582
27,0.3438899999999999,2025-09-23 16:53:55,dreamerv3,early,train,3,969.11,0.363,0.648,0.352,0.598
28,0.4082999999999999,2025-09-23 16:53:56,dreamerv3,early,train,3,936.7,0.381,0.665,0.352,0.612
29,0.41903999999999997,2025-09-23 16:53:57,dreamerv3,early,train,3,941.96,0.39,0.674,0.352,0.619
30,0.47214999999999996,2025-09-23 16:53:58,dreamerv3,early,train,3,954.85,0.428,0.71,0.352,0.647
31,0.50621,2025-09-23 16:53:59,dreamerv3,early,train,3,934.79,0.436,0.718,0.351,0.654
32,0.37158999999999986,2025-09-23 16:54:00,dreamerv3,early,train,3,1049.41,0.425,0.708,0.351,0.645
33,0.3904000000000001,2025-09-23 16:54:01,dreamerv3,early,train,3,1048.6,0.435,0.716,0.352,0.652
34,0.46699999999999997,2025-09-23 16:54:02,dreamerv3,early,train,3,937.0,0.415,0.698,0.352,0.637
35,0.33475999999999995,2025-09-23 16:54:03,dreamerv3,early,train,3,976.24,0.363,0.65,0.35,0.598
36,0.48347000000000007,2025-09-23 16:54:04,dreamerv3,early,train,3,938.53,0.426,0.711,0.35,0.646
