episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.3462899999999999,2025-09-25 03:37:52,costar,mid,train,0,968.71,0.425,0.752,0.466,0.424
2,0.31034000000000006,2025-09-25 03:37:53,costar,mid,train,0,961.66,0.397,0.722,0.465,0.41
3,0.2808,2025-09-25 03:37:54,costar,mid,train,0,950.2,0.369,0.692,0.466,0.396
4,0.36815,2025-09-25 03:37:54,costar,mid,train,0,959.85,0.433,0.758,0.467,0.428
5,0.3998200000000001,2025-09-25 03:37:55,costar,mid,train,0,930.18,0.435,0.76,0.466,0.429
6,0.39344,2025-09-25 03:37:56,costar,mid,train,0,948.56,0.443,0.769,0.466,0.433
7,0.42466,2025-09-25 03:37:57,costar,mid,train,0,929.34,0.451,0.777,0.466,0.437
8,0.33994,2025-09-25 03:37:58,costar,mid,train,0,985.06,0.431,0.756,0.467,0.427
9,0.42312,2025-09-25 03:37:59,costar,mid,train,0,940.88,0.457,0.783,0.467,0.44
10,0.4287600000000001,2025-09-25 03:38:00,costar,mid,train,0,938.24,0.459,0.786,0.467,0.441
11,0.3310399999999999,2025-09-25 03:38:01,costar,mid,train,0,977.96,0.421,0.747,0.466,0.422
12,0.41314,2025-09-25 03:38:02,costar,mid,train,0,930.86,0.445,0.772,0.465,0.434
13,0.42655000000000004,2025-09-25 03:38:03,costar,mid,train,0,934.45,0.456,0.784,0.465,0.44
14,0.34299999999999997,2025-09-25 03:38:04,costar,mid,train,0,955.0,0.413,0.737,0.467,0.418
15,0.3135500000000001,2025-09-25 03:38:05,costar,mid,train,0,1041.45,0.451,0.777,0.467,0.437
16,0.3543299999999999,2025-09-25 03:38:06,costar,mid,train,0,948.67,0.417,0.742,0.466,0.42
17,0.3948800000000001,2025-09-25 03:38:07,costar,mid,train,0,935.12,0.435,0.761,0.466,0.429
18,0.44194000000000006,2025-09-25 03:38:08,costar,mid,train,0,928.06,0.462,0.789,0.466,0.442
19,0.42265,2025-09-25 03:38:09,costar,mid,train,0,929.35,0.45,0.777,0.466,0.436
20,0.44165000000000004,2025-09-25 03:38:10,costar,mid,train,0,927.35,0.461,0.788,0.466,0.442
21,0.4089500000000001,2025-09-25 03:38:11,costar,mid,train,0,930.05,0.441,0.768,0.466,0.432
22,0.3126000000000001,2025-09-25 03:38:12,costar,mid,train,0,992.4,0.419,0.746,0.465,0.421
23,0.4201000000000001,2025-09-25 03:38:13,costar,mid,train,0,930.9,0.45,0.778,0.465,0.436
24,0.3881500000000001,2025-09-25 03:38:13,costar,mid,train,0,957.85,0.446,0.775,0.465,0.435
25,0.27693000000000023,2025-09-25 03:38:15,costar,mid,train,0,1050.07,0.433,0.759,0.466,0.428
26,0.41404,2025-09-25 03:38:15,costar,mid,train,0,928.96,0.444,0.771,0.466,0.433
27,0.43193,2025-09-25 03:38:16,costar,mid,train,0,939.07,0.462,0.79,0.466,0.443
28,0.40241999999999994,2025-09-25 03:38:17,costar,mid,train,0,936.58,0.441,0.768,0.466,0.432
29,0.42368,2025-09-25 03:38:18,costar,mid,train,0,931.32,0.452,0.78,0.466,0.437
30,0.45077999999999996,2025-09-25 03:38:19,costar,mid,train,0,930.22,0.469,0.797,0.466,0.446
31,0.3841,2025-09-25 03:38:20,costar,mid,train,0,931.9,0.426,0.752,0.466,0.424
32,0.29985000000000006,2025-09-25 03:38:21,costar,mid,train,0,963.15,0.392,0.718,0.464,0.407
33,0.40626999999999996,2025-09-25 03:38:22,costar,mid,train,0,934.73,0.444,0.773,0.464,0.433
34,0.4168800000000001,2025-09-25 03:38:23,costar,mid,train,0,933.12,0.45,0.78,0.464,0.436
35,0.34821000000000013,2025-09-25 03:38:24,costar,mid,train,0,947.79,0.413,0.738,0.465,0.418
36,0.42751,2025-09-25 03:38:25,costar,mid,train,0,930.49,0.454,0.782,0.465,0.439
37,0.41086000000000006,2025-09-25 03:38:26,costar,mid,train,0,930.14,0.443,0.771,0.465,0.433
38,0.3078900000000001,2025-09-25 03:38:27,costar,mid,train,0,1051.11,0.455,0.784,0.465,0.439
39,0.4207300000000001,2025-09-25 03:38:28,costar,mid,train,0,941.27,0.457,0.785,0.465,0.44
40,0.39297000000000015,2025-09-25 03:38:29,costar,mid,train,0,942.03,0.439,0.766,0.465,0.431
41,0.42905999999999994,2025-09-25 03:38:30,costar,mid,train,0,927.94,0.453,0.781,0.466,0.438
42,0.40441,2025-09-25 03:38:31,costar,mid,train,0,932.59,0.44,0.768,0.465,0.432
43,0.30667999999999995,2025-09-25 03:38:32,costar,mid,train,0,1011.32,0.428,0.757,0.464,0.426
44,0.4050700000000001,2025-09-25 03:38:33,costar,mid,train,0,926.93,0.438,0.767,0.464,0.43
45,0.39724,2025-09-25 03:38:33,costar,mid,train,0,943.76,0.444,0.773,0.464,0.433
46,0.32173000000000007,2025-09-25 03:38:34,costar,mid,train,0,1020.27,0.443,0.77,0.466,0.433
