episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.4028,2025-09-25 11:32:40,costar,mid,train,3,961.2,0.398,0.695,0.342,0.624
2,0.35732,2025-09-25 11:32:41,costar,mid,train,3,1026.68,0.409,0.705,0.342,0.633
3,0.46652,2025-09-25 11:32:42,costar,mid,train,3,931.48,0.417,0.712,0.342,0.639
4,0.37395000000000006,2025-09-25 11:32:43,costar,mid,train,3,958.05,0.38,0.678,0.341,0.611
5,0.4187100000000001,2025-09-25 11:32:44,costar,mid,train,3,955.29,0.404,0.702,0.341,0.629
6,0.45498,2025-09-25 11:32:45,costar,mid,train,3,932.02,0.411,0.708,0.342,0.634
7,0.39430000000000004,2025-09-25 11:32:46,costar,mid,train,3,952.7,0.388,0.684,0.343,0.616
8,0.4427100000000001,2025-09-25 11:32:47,costar,mid,train,3,945.29,0.411,0.706,0.343,0.634
9,0.21966999999999998,2025-09-25 11:32:48,costar,mid,train,3,1163.33,0.408,0.703,0.343,0.632
10,0.4576900000000001,2025-09-25 11:32:49,costar,mid,train,3,934.31,0.413,0.708,0.343,0.636
11,0.44369,2025-09-25 11:32:50,costar,mid,train,3,937.31,0.407,0.702,0.343,0.631
12,0.4437499999999999,2025-09-25 11:32:51,costar,mid,train,3,937.25,0.407,0.702,0.343,0.631
13,0.4237600000000001,2025-09-25 11:32:52,costar,mid,train,3,948.24,0.402,0.697,0.343,0.627
14,0.42980999999999997,2025-09-25 11:32:53,costar,mid,train,3,935.19,0.398,0.694,0.343,0.624
15,0.39175,2025-09-25 11:32:54,costar,mid,train,3,956.25,0.389,0.688,0.341,0.618
16,0.4491300000000001,2025-09-25 11:32:55,costar,mid,train,3,933.87,0.409,0.707,0.341,0.633
17,0.40780999999999995,2025-09-25 11:32:56,costar,mid,train,3,943.19,0.39,0.688,0.342,0.619
18,0.40421,2025-09-25 11:32:57,costar,mid,train,3,943.79,0.389,0.686,0.342,0.617
19,0.44915,2025-09-25 11:32:57,costar,mid,train,3,932.85,0.408,0.705,0.342,0.632
20,0.47212000000000004,2025-09-25 11:32:58,costar,mid,train,3,921.88,0.415,0.711,0.342,0.637
21,0.43881,2025-09-25 11:32:59,costar,mid,train,3,934.19,0.403,0.7,0.342,0.628
22,0.44860000000000005,2025-09-25 11:33:00,costar,mid,train,3,941.4,0.413,0.709,0.342,0.635
23,0.46122000000000013,2025-09-25 11:33:01,costar,mid,train,3,932.78,0.415,0.711,0.342,0.637
24,0.46827,2025-09-25 11:33:02,costar,mid,train,3,937.73,0.422,0.717,0.342,0.642
25,0.36601999999999996,2025-09-25 11:33:03,costar,mid,train,3,947.98,0.37,0.669,0.341,0.603
26,0.4380700000000001,2025-09-25 11:33:04,costar,mid,train,3,933.93,0.403,0.702,0.341,0.628
27,0.41599,2025-09-25 11:33:05,costar,mid,train,3,936.01,0.392,0.69,0.341,0.619
28,0.39253999999999994,2025-09-25 11:33:06,costar,mid,train,3,959.46,0.391,0.688,0.342,0.619
29,0.29672000000000015,2025-09-25 11:33:07,costar,mid,train,3,1060.28,0.394,0.691,0.342,0.621
30,0.45466,2025-09-25 11:33:08,costar,mid,train,3,934.34,0.412,0.708,0.342,0.635
31,0.4459299999999999,2025-09-25 11:33:09,costar,mid,train,3,938.07,0.409,0.706,0.342,0.633
32,0.46062999999999993,2025-09-25 11:33:10,costar,mid,train,3,930.37,0.413,0.71,0.342,0.636
33,0.42950000000000005,2025-09-25 11:33:11,costar,mid,train,3,927.5,0.394,0.691,0.342,0.621
34,0.34417000000000014,2025-09-25 11:33:12,costar,mid,train,3,1046.83,0.413,0.71,0.342,0.636
35,0.42611000000000004,2025-09-25 11:33:13,costar,mid,train,3,946.89,0.403,0.7,0.342,0.628
36,0.37887,2025-09-25 11:33:14,costar,mid,train,3,951.13,0.379,0.678,0.341,0.61
37,0.31398,2025-09-25 11:33:15,costar,mid,train,3,959.02,0.347,0.647,0.341,0.585
38,0.2924099999999999,2025-09-25 11:33:16,costar,mid,train,3,972.59,0.341,0.639,0.343,0.581
39,0.36399,2025-09-25 11:33:17,costar,mid,train,3,970.01,0.38,0.677,0.343,0.611
40,0.46007000000000003,2025-09-25 11:33:18,costar,mid,train,3,938.93,0.417,0.712,0.343,0.639
41,0.34227,2025-09-25 11:33:18,costar,mid,train,3,950.73,0.358,0.658,0.341,0.594
42,0.4278300000000001,2025-09-25 11:33:19,costar,mid,train,3,935.17,0.397,0.694,0.342,0.624
43,0.44119,2025-09-25 11:33:20,costar,mid,train,3,940.81,0.408,0.704,0.342,0.632
44,0.46336000000000005,2025-09-25 11:33:21,costar,mid,train,3,937.64,0.419,0.716,0.341,0.641
45,0.47432,2025-09-25 11:33:22,costar,mid,train,3,932.68,0.422,0.718,0.342,0.643
46,0.30302999999999997,2025-09-25 11:33:23,costar,mid,train,3,985.97,0.356,0.656,0.341,0.592
47,0.4564199999999999,2025-09-25 11:33:24,costar,mid,train,3,926.58,0.409,0.707,0.341,0.633
48,0.33615999999999996,2025-09-25 11:33:25,costar,mid,train,3,963.84,0.363,0.664,0.34,0.597
49,0.38936,2025-09-25 11:33:26,costar,mid,train,3,945.64,0.382,0.68,0.341,0.612
50,0.42517999999999995,2025-09-25 11:33:27,costar,mid,train,3,936.82,0.397,0.695,0.341,0.624
51,0.36826,2025-09-25 11:33:28,costar,mid,train,3,949.74,0.372,0.67,0.342,0.604
52,0.42856,2025-09-25 11:33:29,costar,mid,train,3,940.44,0.401,0.698,0.341,0.627
53,0.47191999999999995,2025-09-25 11:33:30,costar,mid,train,3,935.08,0.423,0.719,0.341,0.643
54,0.43160000000000004,2025-09-25 11:33:31,costar,mid,train,3,937.4,0.401,0.699,0.341,0.627
55,0.46881,2025-09-25 11:33:32,costar,mid,train,3,933.19,0.42,0.717,0.341,0.641
56,0.44947999999999994,2025-09-25 11:33:33,costar,mid,train,3,933.52,0.409,0.706,0.341,0.633
57,0.3388099999999999,2025-09-25 11:33:34,costar,mid,train,3,962.19,0.363,0.664,0.34,0.598
58,0.42347000000000007,2025-09-25 11:33:34,costar,mid,train,3,940.53,0.399,0.698,0.34,0.625
59,0.4230700000000001,2025-09-25 11:33:35,costar,mid,train,3,949.93,0.404,0.704,0.34,0.629
