episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
57,0.40002,2025-09-22 23:34:02,tdmpc2,early,train,2,924.98,0.46,0.482,0.455,0.41
58,0.29002999999999995,2025-09-22 23:34:03,tdmpc2,early,train,2,957.97,0.408,0.449,0.454,0.386
59,0.39692,2025-09-22 23:34:04,tdmpc2,early,train,2,929.08,0.461,0.484,0.454,0.411
60,0.39898000000000006,2025-09-22 23:34:05,tdmpc2,early,train,2,926.02,0.461,0.484,0.454,0.41
61,0.3521699999999999,2025-09-22 23:34:06,tdmpc2,early,train,2,946.83,0.442,0.47,0.455,0.402
62,0.42383000000000004,2025-09-22 23:34:07,tdmpc2,early,train,2,927.17,0.478,0.494,0.455,0.418
63,0.4205399999999999,2025-09-22 23:34:08,tdmpc2,early,train,2,937.46,0.482,0.496,0.456,0.42
64,0.41203999999999996,2025-09-22 23:34:09,tdmpc2,early,train,2,927.96,0.47,0.489,0.455,0.415
65,0.39732000000000006,2025-09-22 23:34:10,tdmpc2,early,train,2,938.68,0.468,0.487,0.455,0.413
66,0.40179999999999993,2025-09-22 23:34:10,tdmpc2,early,train,2,936.2,0.469,0.488,0.455,0.414
67,0.3916,2025-09-22 23:34:11,tdmpc2,early,train,2,933.4,0.46,0.482,0.455,0.41
68,0.40565,2025-09-22 23:34:12,tdmpc2,early,train,2,922.35,0.462,0.484,0.455,0.411
69,0.3275099999999999,2025-09-22 23:34:13,tdmpc2,early,train,2,951.49,0.429,0.463,0.454,0.396
70,0.3762000000000001,2025-09-22 23:34:14,tdmpc2,early,train,2,932.8,0.45,0.477,0.454,0.405
71,0.40795000000000003,2025-09-22 23:34:15,tdmpc2,early,train,2,935.05,0.473,0.491,0.454,0.416
72,0.3519100000000001,2025-09-22 23:34:16,tdmpc2,early,train,2,948.09,0.442,0.47,0.456,0.402
73,0.42057,2025-09-22 23:34:17,tdmpc2,early,train,2,930.43,0.477,0.493,0.456,0.418
74,0.40664000000000006,2025-09-22 23:34:18,tdmpc2,early,train,2,929.36,0.467,0.486,0.456,0.413
75,0.40384000000000003,2025-09-22 23:34:19,tdmpc2,early,train,2,921.16,0.459,0.481,0.456,0.41
76,0.41120999999999996,2025-09-22 23:34:20,tdmpc2,early,train,2,941.79,0.479,0.494,0.455,0.419
77,0.3985800000000001,2025-09-22 23:34:21,tdmpc2,early,train,2,921.42,0.457,0.48,0.455,0.408
78,0.41011,2025-09-22 23:34:22,tdmpc2,early,train,2,930.89,0.47,0.488,0.456,0.415
79,0.40247000000000005,2025-09-22 23:34:23,tdmpc2,early,train,2,929.53,0.464,0.484,0.456,0.412
80,0.30376999999999993,2025-09-22 23:34:24,tdmpc2,early,train,2,955.23,0.416,0.454,0.454,0.389
81,0.40828999999999993,2025-09-22 23:34:24,tdmpc2,early,train,2,928.71,0.469,0.489,0.454,0.414
82,0.35046000000000005,2025-09-22 23:34:25,tdmpc2,early,train,2,946.54,0.44,0.469,0.456,0.401
83,0.39916,2025-09-22 23:34:26,tdmpc2,early,train,2,926.84,0.46,0.482,0.456,0.41
84,0.39968,2025-09-22 23:34:27,tdmpc2,early,train,2,937.32,0.468,0.487,0.456,0.413
85,0.3998,2025-09-22 23:34:28,tdmpc2,early,train,2,933.2,0.465,0.485,0.456,0.412
86,0.41745,2025-09-22 23:34:29,tdmpc2,early,train,2,935.55,0.478,0.494,0.456,0.419
87,0.3802400000000001,2025-09-22 23:34:30,tdmpc2,early,train,2,951.76,0.464,0.484,0.456,0.412
88,0.1939999999999999,2025-09-22 23:34:31,tdmpc2,early,train,2,1070.0,0.418,0.454,0.456,0.39
89,0.4047300000000001,2025-09-22 23:34:32,tdmpc2,early,train,2,927.27,0.464,0.484,0.456,0.412
90,0.32515999999999995,2025-09-22 23:34:33,tdmpc2,early,train,2,955.84,0.43,0.463,0.455,0.396
91,0.41562999999999994,2025-09-22 23:34:34,tdmpc2,early,train,2,922.37,0.469,0.488,0.455,0.414
92,0.36662000000000006,2025-09-22 23:34:35,tdmpc2,early,train,2,940.38,0.448,0.474,0.455,0.404
93,0.3373899999999999,2025-09-22 23:34:36,tdmpc2,early,train,2,941.61,0.428,0.46,0.456,0.395
94,0.37579000000000007,2025-09-22 23:34:37,tdmpc2,early,train,2,932.21,0.448,0.473,0.456,0.404
95,0.41674999999999995,2025-09-22 23:34:38,tdmpc2,early,train,2,922.25,0.469,0.487,0.456,0.414
96,0.4034400000000001,2025-09-22 23:34:39,tdmpc2,early,train,2,927.56,0.463,0.483,0.457,0.411
97,0.42421,2025-09-22 23:34:40,tdmpc2,early,train,2,926.79,0.477,0.492,0.456,0.418
98,0.40714999999999996,2025-09-22 23:34:40,tdmpc2,early,train,2,927.85,0.466,0.485,0.456,0.413
99,0.38548000000000004,2025-09-22 23:34:41,tdmpc2,early,train,2,925.52,0.45,0.475,0.456,0.405
100,0.4062200000000001,2025-09-22 23:34:42,tdmpc2,early,train,2,926.78,0.465,0.484,0.456,0.412
101,0.3259299999999999,2025-09-22 23:34:43,tdmpc2,early,train,2,955.07,0.43,0.463,0.455,0.396
102,0.39549000000000006,2025-09-22 23:34:44,tdmpc2,early,train,2,931.51,0.461,0.483,0.455,0.411
103,0.39947000000000005,2025-09-22 23:34:45,tdmpc2,early,train,2,934.53,0.466,0.486,0.455,0.413
104,0.36152000000000006,2025-09-22 23:34:46,tdmpc2,early,train,2,933.48,0.439,0.467,0.456,0.4
105,0.42037,2025-09-22 23:34:47,tdmpc2,early,train,2,921.63,0.471,0.488,0.456,0.415
106,0.4227000000000001,2025-09-22 23:34:48,tdmpc2,early,train,2,925.3,0.475,0.491,0.456,0.417
107,0.4151,2025-09-22 23:34:49,tdmpc2,early,train,2,929.9,0.473,0.49,0.456,0.416
108,0.3996100000000001,2025-09-22 23:34:50,tdmpc2,early,train,2,929.39,0.462,0.483,0.456,0.411
109,0.4055399999999999,2025-09-22 23:34:51,tdmpc2,early,train,2,936.46,0.471,0.489,0.456,0.415
110,0.42052,2025-09-22 23:34:52,tdmpc2,early,train,2,925.48,0.474,0.49,0.456,0.416
111,0.39422000000000007,2025-09-22 23:34:53,tdmpc2,early,train,2,931.78,0.46,0.481,0.456,0.41
112,0.2888500000000001,2025-09-22 23:34:54,tdmpc2,early,train,2,954.15,0.405,0.446,0.454,0.384
113,0.34020999999999996,2025-09-22 23:34:54,tdmpc2,early,train,2,936.79,0.428,0.462,0.454,0.395
114,0.35435,2025-09-22 23:34:55,tdmpc2,early,train,2,945.65,0.443,0.471,0.455,0.402
115,0.38892999999999994,2025-09-22 23:34:56,tdmpc2,early,train,2,939.07,0.461,0.482,0.456,0.411
116,0.39071000000000006,2025-09-22 23:34:57,tdmpc2,early,train,2,926.29,0.454,0.478,0.456,0.407
117,0.4104600000000001,2025-09-22 23:34:58,tdmpc2,early,train,2,925.54,0.467,0.486,0.456,0.413
118,0.30984999999999996,2025-09-22 23:34:59,tdmpc2,early,train,2,1035.15,0.473,0.49,0.456,0.416
119,0.40299,2025-09-22 23:35:00,tdmpc2,early,train,2,930.01,0.465,0.485,0.456,0.412
120,0.40164999999999995,2025-09-22 23:35:01,tdmpc2,early,train,2,941.35,0.472,0.489,0.456,0.415
121,0.2847899999999999,2025-09-22 23:35:02,tdmpc2,early,train,2,1044.21,0.462,0.483,0.456,0.411
122,0.22178000000000014,2025-09-22 23:35:03,tdmpc2,early,train,2,1066.22,0.435,0.466,0.455,0.398
123,0.39263,2025-09-22 23:35:04,tdmpc2,early,train,2,932.37,0.46,0.482,0.455,0.41
124,0.39311999999999997,2025-09-22 23:35:05,tdmpc2,early,train,2,933.88,0.462,0.484,0.454,0.411
125,0.36748000000000003,2025-09-22 23:35:06,tdmpc2,early,train,2,932.52,0.442,0.47,0.456,0.402
126,0.41869,2025-09-22 23:35:07,tdmpc2,early,train,2,933.31,0.478,0.493,0.456,0.418
127,0.38314,2025-09-22 23:35:08,tdmpc2,early,train,2,938.86,0.457,0.479,0.456,0.409
128,0.40731,2025-09-22 23:35:09,tdmpc2,early,train,2,927.69,0.466,0.485,0.456,0.413
129,0.39353999999999995,2025-09-22 23:35:10,tdmpc2,early,train,2,926.46,0.456,0.479,0.456,0.408
130,0.40287999999999996,2025-09-22 23:35:11,tdmpc2,early,train,2,929.12,0.464,0.484,0.456,0.412
131,0.2965900000000001,2025-09-22 23:35:12,tdmpc2,early,train,2,990.41,0.433,0.463,0.457,0.397
132,0.37548,2025-09-22 23:35:13,tdmpc2,early,train,2,955.52,0.463,0.484,0.456,0.412
133,0.31451999999999997,2025-09-22 23:35:14,tdmpc2,early,train,2,960.48,0.426,0.46,0.455,0.394
134,0.40532999999999997,2025-09-22 23:35:15,tdmpc2,early,train,2,937.67,0.472,0.49,0.455,0.416
135,0.32486999999999994,2025-09-22 23:35:16,tdmpc2,early,train,2,950.13,0.425,0.458,0.456,0.394
136,0.40652000000000005,2025-09-22 23:35:16,tdmpc2,early,train,2,929.48,0.466,0.485,0.457,0.413
137,0.37715,2025-09-22 23:35:17,tdmpc2,early,train,2,933.85,0.45,0.475,0.456,0.405
138,0.3968,2025-09-22 23:35:18,tdmpc2,early,train,2,929.2,0.46,0.481,0.456,0.41
139,0.41735999999999995,2025-09-22 23:35:19,tdmpc2,early,train,2,933.64,0.477,0.493,0.456,0.418
140,0.41608,2025-09-22 23:35:20,tdmpc2,early,train,2,927.92,0.472,0.489,0.456,0.416
141,0.41589,2025-09-22 23:35:21,tdmpc2,early,train,2,927.11,0.472,0.489,0.456,0.415
142,0.3907000000000001,2025-09-22 23:35:22,tdmpc2,early,train,2,944.3,0.466,0.485,0.456,0.413
143,0.3273500000000001,2025-09-22 23:35:23,tdmpc2,early,train,2,952.65,0.429,0.462,0.455,0.396
144,0.39394000000000007,2025-09-22 23:35:24,tdmpc2,early,train,2,946.06,0.47,0.489,0.455,0.415
145,0.38489999999999996,2025-09-22 23:35:25,tdmpc2,early,train,2,943.1,0.462,0.483,0.455,0.411
146,0.36935000000000007,2025-09-22 23:35:26,tdmpc2,early,train,2,941.65,0.449,0.474,0.457,0.405
147,0.39786000000000005,2025-09-22 23:35:27,tdmpc2,early,train,2,933.14,0.463,0.482,0.457,0.411
148,0.38952000000000003,2025-09-22 23:35:28,tdmpc2,early,train,2,937.48,0.46,0.481,0.457,0.41
149,0.43613,2025-09-22 23:35:29,tdmpc2,early,train,2,928.87,0.486,0.497,0.457,0.422
150,0.40459000000000006,2025-09-22 23:35:30,tdmpc2,early,train,2,931.41,0.466,0.484,0.457,0.413
151,0.4198099999999999,2025-09-22 23:35:30,tdmpc2,early,train,2,929.19,0.475,0.491,0.457,0.417
152,0.29896000000000006,2025-09-22 23:35:31,tdmpc2,early,train,2,956.04,0.411,0.449,0.457,0.387
153,0.3497200000000001,2025-09-22 23:35:32,tdmpc2,early,train,2,947.28,0.44,0.467,0.457,0.4
154,0.3242000000000001,2025-09-22 23:35:33,tdmpc2,early,train,2,949.8,0.425,0.459,0.455,0.394
155,0.30115000000000003,2025-09-22 23:35:34,tdmpc2,early,train,2,1045.85,0.475,0.492,0.455,0.417
156,0.37679999999999997,2025-09-22 23:35:35,tdmpc2,early,train,2,943.2,0.455,0.478,0.457,0.408
157,0.36491000000000007,2025-09-22 23:35:36,tdmpc2,early,train,2,945.09,0.448,0.473,0.457,0.405
158,0.41136,2025-09-22 23:35:37,tdmpc2,early,train,2,927.64,0.468,0.486,0.457,0.414
159,0.39304000000000006,2025-09-22 23:35:38,tdmpc2,early,train,2,922.96,0.453,0.476,0.457,0.406
160,0.40164000000000005,2025-09-22 23:35:39,tdmpc2,early,train,2,928.36,0.462,0.482,0.457,0.411
161,0.2899799999999999,2025-09-22 23:35:40,tdmpc2,early,train,2,1049.02,0.468,0.486,0.457,0.414
162,0.39988000000000007,2025-09-22 23:35:41,tdmpc2,early,train,2,935.12,0.466,0.485,0.456,0.413
163,0.4090700000000001,2025-09-22 23:35:42,tdmpc2,early,train,2,928.93,0.468,0.486,0.456,0.414
164,0.31849,2025-09-22 23:35:43,tdmpc2,early,train,2,956.51,0.426,0.46,0.455,0.394
165,0.38931,2025-09-22 23:35:44,tdmpc2,early,train,2,928.69,0.455,0.479,0.455,0.408
166,0.40855,2025-09-22 23:35:45,tdmpc2,early,train,2,921.45,0.463,0.484,0.455,0.412
167,0.34834000000000004,2025-09-22 23:35:46,tdmpc2,early,train,2,944.66,0.437,0.466,0.457,0.399
