episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.42289999999999994,2025-09-25 22:03:56,dreamerv3,mid,train,2,922.1,0.47,0.483,0.461,0.414
2,0.36281,2025-09-25 22:03:57,dreamerv3,mid,train,2,947.19,0.446,0.469,0.46,0.404
3,0.41374999999999995,2025-09-25 22:03:58,dreamerv3,mid,train,2,940.25,0.476,0.488,0.461,0.417
4,0.4340299999999999,2025-09-25 22:03:59,dreamerv3,mid,train,2,924.97,0.479,0.49,0.461,0.419
5,0.41677999999999993,2025-09-25 22:04:00,dreamerv3,mid,train,2,936.22,0.475,0.487,0.461,0.417
6,0.41045000000000004,2025-09-25 22:04:01,dreamerv3,mid,train,2,930.55,0.467,0.482,0.461,0.413
7,0.40737999999999996,2025-09-25 22:04:02,dreamerv3,mid,train,2,942.62,0.473,0.486,0.461,0.416
8,0.35062,2025-09-25 22:04:03,dreamerv3,mid,train,2,959.38,0.447,0.47,0.459,0.404
9,0.41469000000000006,2025-09-25 22:04:04,dreamerv3,mid,train,2,924.31,0.467,0.484,0.459,0.413
10,0.43771000000000004,2025-09-25 22:04:05,dreamerv3,mid,train,2,916.29,0.477,0.49,0.459,0.418
11,0.38938999999999996,2025-09-25 22:04:06,dreamerv3,mid,train,2,935.61,0.456,0.475,0.461,0.408
12,0.4269299999999999,2025-09-25 22:04:07,dreamerv3,mid,train,2,926.07,0.475,0.488,0.461,0.417
13,0.42447999999999997,2025-09-25 22:04:08,dreamerv3,mid,train,2,930.52,0.477,0.489,0.46,0.418
14,0.43176000000000003,2025-09-25 22:04:08,dreamerv3,mid,train,2,929.24,0.481,0.492,0.46,0.42
15,0.4181,2025-09-25 22:04:09,dreamerv3,mid,train,2,949.9,0.486,0.495,0.46,0.422
16,0.40994,2025-09-25 22:04:10,dreamerv3,mid,train,2,926.06,0.464,0.48,0.46,0.412
17,0.4207599999999999,2025-09-25 22:04:11,dreamerv3,mid,train,2,926.24,0.471,0.485,0.461,0.415
18,0.39514999999999995,2025-09-25 22:04:12,dreamerv3,mid,train,2,933.85,0.459,0.477,0.46,0.41
19,0.35080000000000006,2025-09-25 22:04:13,dreamerv3,mid,train,2,953.2,0.443,0.468,0.459,0.402
20,0.41813999999999996,2025-09-25 22:04:14,dreamerv3,mid,train,2,927.86,0.472,0.486,0.459,0.415
21,0.42133,2025-09-25 22:04:15,dreamerv3,mid,train,2,929.67,0.475,0.488,0.459,0.417
22,0.36641999999999997,2025-09-25 22:04:16,dreamerv3,mid,train,2,948.58,0.449,0.47,0.461,0.405
23,0.43740999999999997,2025-09-25 22:04:17,dreamerv3,mid,train,2,930.59,0.485,0.494,0.461,0.422
24,0.45028999999999997,2025-09-25 22:04:18,dreamerv3,mid,train,2,926.71,0.491,0.498,0.461,0.425
25,0.3195499999999999,2025-09-25 22:04:19,dreamerv3,mid,train,2,1036.45,0.477,0.489,0.461,0.418
26,0.44924,2025-09-25 22:04:20,dreamerv3,mid,train,2,919.76,0.486,0.494,0.461,0.422
27,0.42038,2025-09-25 22:04:21,dreamerv3,mid,train,2,935.62,0.477,0.488,0.461,0.418
28,0.44689,2025-09-25 22:04:22,dreamerv3,mid,train,2,921.11,0.485,0.494,0.461,0.422
29,0.39585000000000004,2025-09-25 22:04:23,dreamerv3,mid,train,2,947.15,0.469,0.484,0.46,0.414
30,0.33642,2025-09-25 22:04:24,dreamerv3,mid,train,2,961.58,0.439,0.465,0.459,0.4
31,0.3237300000000001,2025-09-25 22:04:25,dreamerv3,mid,train,2,1021.27,0.47,0.485,0.46,0.415
32,0.37850999999999996,2025-09-25 22:04:26,dreamerv3,mid,train,2,943.49,0.454,0.474,0.461,0.407
33,0.29697,2025-09-25 22:04:26,dreamerv3,mid,train,2,964.03,0.412,0.446,0.461,0.388
34,0.39467,2025-09-25 22:04:27,dreamerv3,mid,train,2,945.33,0.466,0.481,0.461,0.413
35,0.42696,2025-09-25 22:04:28,dreamerv3,mid,train,2,923.04,0.473,0.486,0.461,0.416
36,0.43877999999999995,2025-09-25 22:04:29,dreamerv3,mid,train,2,927.22,0.484,0.493,0.461,0.421
37,0.1764300000000001,2025-09-25 22:04:30,dreamerv3,mid,train,2,1155.57,0.461,0.478,0.461,0.41
38,0.43728,2025-09-25 22:04:31,dreamerv3,mid,train,2,923.72,0.481,0.491,0.46,0.42
39,0.43449000000000004,2025-09-25 22:04:32,dreamerv3,mid,train,2,926.51,0.48,0.491,0.461,0.42
40,0.10235999999999984,2025-09-25 22:04:33,dreamerv3,mid,train,2,1200.64,0.442,0.466,0.46,0.401
41,0.42177999999999993,2025-09-25 22:04:34,dreamerv3,mid,train,2,926.22,0.472,0.486,0.46,0.416
42,0.36640000000000006,2025-09-25 22:04:35,dreamerv3,mid,train,2,945.6,0.448,0.47,0.46,0.404
43,0.43389,2025-09-25 22:04:36,dreamerv3,mid,train,2,929.11,0.482,0.492,0.461,0.42
44,0.42601,2025-09-25 22:04:37,dreamerv3,mid,train,2,935.99,0.481,0.491,0.461,0.42
45,0.44147000000000003,2025-09-25 22:04:38,dreamerv3,mid,train,2,924.53,0.484,0.493,0.461,0.421
46,0.44335,2025-09-25 22:04:39,dreamerv3,mid,train,2,925.65,0.487,0.495,0.46,0.422
47,0.41784999999999994,2025-09-25 22:04:40,dreamerv3,mid,train,2,928.15,0.471,0.485,0.46,0.415
48,0.43853999999999993,2025-09-25 22:04:41,dreamerv3,mid,train,2,921.46,0.48,0.49,0.461,0.419
49,0.4178200000000001,2025-09-25 22:04:42,dreamerv3,mid,train,2,936.18,0.476,0.488,0.461,0.417
50,0.34537999999999996,2025-09-25 22:04:43,dreamerv3,mid,train,2,953.62,0.439,0.465,0.46,0.4
51,0.4195,2025-09-25 22:04:44,dreamerv3,mid,train,2,924.5,0.47,0.485,0.459,0.415
52,0.42782,2025-09-25 22:04:45,dreamerv3,mid,train,2,926.18,0.477,0.49,0.459,0.418
53,0.3435099999999999,2025-09-25 22:04:46,dreamerv3,mid,train,2,953.49,0.437,0.462,0.461,0.399
54,0.43023999999999996,2025-09-25 22:04:47,dreamerv3,mid,train,2,930.76,0.48,0.49,0.461,0.42
55,0.44277999999999995,2025-09-25 22:04:47,dreamerv3,mid,train,2,932.22,0.49,0.497,0.461,0.424
56,0.37185999999999997,2025-09-25 22:04:48,dreamerv3,mid,train,2,962.14,0.462,0.479,0.461,0.411
57,0.3968,2025-09-25 22:04:49,dreamerv3,mid,train,2,937.2,0.462,0.479,0.461,0.411
58,0.4414600000000001,2025-09-25 22:04:50,dreamerv3,mid,train,2,931.54,0.489,0.496,0.461,0.423
59,0.41671,2025-09-25 22:04:51,dreamerv3,mid,train,2,932.29,0.472,0.485,0.461,0.416
60,0.42589999999999995,2025-09-25 22:04:52,dreamerv3,mid,train,2,935.1,0.48,0.49,0.461,0.42
61,0.34485000000000016,2025-09-25 22:04:53,dreamerv3,mid,train,2,962.15,0.444,0.468,0.46,0.403
62,0.3949099999999999,2025-09-25 22:04:54,dreamerv3,mid,train,2,927.09,0.455,0.475,0.46,0.407
63,0.40452000000000005,2025-09-25 22:04:55,dreamerv3,mid,train,2,928.48,0.462,0.48,0.46,0.411
64,0.39671000000000006,2025-09-25 22:04:56,dreamerv3,mid,train,2,937.29,0.462,0.479,0.461,0.411
65,0.41562000000000004,2025-09-25 22:04:57,dreamerv3,mid,train,2,927.38,0.468,0.482,0.461,0.414
66,0.3381500000000002,2025-09-25 22:04:58,dreamerv3,mid,train,2,1026.85,0.483,0.492,0.461,0.421
67,0.4252699999999999,2025-09-25 22:04:59,dreamerv3,mid,train,2,920.73,0.47,0.484,0.461,0.415
68,0.4196,2025-09-25 22:05:00,dreamerv3,mid,train,2,933.4,0.475,0.487,0.461,0.417
69,0.4181499999999999,2025-09-25 22:05:01,dreamerv3,mid,train,2,928.85,0.471,0.485,0.461,0.415
70,0.4271799999999999,2025-09-25 22:05:02,dreamerv3,mid,train,2,931.82,0.479,0.49,0.461,0.419
71,0.45199999999999996,2025-09-25 22:05:03,dreamerv3,mid,train,2,917.0,0.486,0.494,0.461,0.422
72,0.37051,2025-09-25 22:05:03,dreamerv3,mid,train,2,946.49,0.451,0.472,0.46,0.406
73,0.41635999999999995,2025-09-25 22:05:04,dreamerv3,mid,train,2,928.64,0.47,0.485,0.46,0.415
74,0.3865,2025-09-25 22:05:05,dreamerv3,mid,train,2,938.5,0.456,0.475,0.461,0.408
75,0.38379,2025-09-25 22:05:06,dreamerv3,mid,train,2,944.21,0.458,0.476,0.461,0.409
