episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.37875000000000003,2025-09-29 08:42:10,dreamerv3,final,train,1,937.25,0.41,0.688,0.554,0.352
2,0.31533000000000017,2025-09-29 08:42:11,dreamerv3,final,train,1,970.67,0.388,0.666,0.556,0.342
3,0.37982000000000016,2025-09-29 08:42:12,dreamerv3,final,train,1,955.18,0.423,0.7,0.555,0.357
4,0.4289,2025-09-29 08:42:13,dreamerv3,final,train,1,922.1,0.434,0.71,0.555,0.362
5,0.40362,2025-09-29 08:42:14,dreamerv3,final,train,1,931.38,0.423,0.7,0.555,0.357
6,0.42048,2025-09-29 08:42:14,dreamerv3,final,train,1,924.52,0.43,0.707,0.555,0.36
7,0.3914500000000001,2025-09-29 08:42:15,dreamerv3,final,train,1,933.55,0.416,0.693,0.555,0.354
8,0.4239500000000001,2025-09-29 08:42:16,dreamerv3,final,train,1,930.05,0.436,0.712,0.555,0.363
9,0.39413,2025-09-29 08:42:17,dreamerv3,final,train,1,952.87,0.431,0.707,0.556,0.36
10,0.32877000000000006,2025-09-29 08:42:18,dreamerv3,final,train,1,944.23,0.38,0.661,0.554,0.339
11,0.38609000000000016,2025-09-29 08:42:19,dreamerv3,final,train,1,949.91,0.424,0.702,0.554,0.358
12,0.37986999999999993,2025-09-29 08:42:20,dreamerv3,final,train,1,946.13,0.417,0.694,0.555,0.354
13,0.37841,2025-09-29 08:42:21,dreamerv3,final,train,1,936.59,0.409,0.686,0.555,0.351
14,0.39991,2025-09-29 08:42:22,dreamerv3,final,train,1,932.09,0.421,0.698,0.555,0.356
15,0.4117000000000002,2025-09-29 08:42:23,dreamerv3,final,train,1,924.3,0.423,0.699,0.556,0.357
16,0.41605999999999993,2025-09-29 08:42:24,dreamerv3,final,train,1,926.94,0.428,0.704,0.556,0.359
17,0.3829299999999999,2025-09-29 08:42:25,dreamerv3,final,train,1,947.07,0.418,0.694,0.557,0.355
18,0.41083000000000014,2025-09-29 08:42:26,dreamerv3,final,train,1,948.17,0.439,0.714,0.556,0.364
19,0.3629700000000001,2025-09-29 08:42:27,dreamerv3,final,train,1,942.03,0.401,0.678,0.556,0.348
20,0.32317,2025-09-29 08:42:28,dreamerv3,final,train,1,958.83,0.386,0.665,0.555,0.341
21,0.29780999999999996,2025-09-29 08:42:29,dreamerv3,final,train,1,949.19,0.362,0.643,0.554,0.331
22,0.39091999999999993,2025-09-29 08:42:30,dreamerv3,final,train,1,929.08,0.413,0.691,0.554,0.353
23,0.34891000000000005,2025-09-29 08:42:30,dreamerv3,final,train,1,942.09,0.391,0.669,0.556,0.344
24,0.4194400000000001,2025-09-29 08:42:31,dreamerv3,final,train,1,930.56,0.433,0.708,0.556,0.361
25,0.41868,2025-09-29 08:42:32,dreamerv3,final,train,1,925.32,0.428,0.703,0.557,0.359
26,0.41875,2025-09-29 08:42:33,dreamerv3,final,train,1,931.25,0.433,0.708,0.556,0.361
27,0.30455,2025-09-29 08:42:34,dreamerv3,final,train,1,1040.45,0.429,0.704,0.556,0.36
28,0.36186000000000007,2025-09-29 08:42:35,dreamerv3,final,train,1,944.14,0.402,0.679,0.556,0.348
29,0.4163800000000001,2025-09-29 08:42:36,dreamerv3,final,train,1,941.62,0.438,0.713,0.556,0.364
30,0.41847000000000006,2025-09-29 08:42:37,dreamerv3,final,train,1,926.53,0.429,0.705,0.556,0.36
31,0.33496000000000004,2025-09-29 08:42:38,dreamerv3,final,train,1,958.04,0.394,0.673,0.554,0.345
32,0.40884999999999994,2025-09-29 08:42:39,dreamerv3,final,train,1,924.15,0.422,0.7,0.554,0.357
33,0.38749,2025-09-29 08:42:40,dreamerv3,final,train,1,936.51,0.416,0.694,0.554,0.354
34,0.40201,2025-09-29 08:42:41,dreamerv3,final,train,1,927.99,0.419,0.695,0.556,0.355
35,0.40225999999999995,2025-09-29 08:42:42,dreamerv3,final,train,1,930.74,0.421,0.698,0.556,0.356
36,0.42217999999999994,2025-09-29 08:42:43,dreamerv3,final,train,1,924.82,0.431,0.707,0.556,0.36
37,0.4063899999999999,2025-09-29 08:42:44,dreamerv3,final,train,1,933.61,0.426,0.702,0.556,0.358
38,0.41186999999999996,2025-09-29 08:42:45,dreamerv3,final,train,1,925.13,0.424,0.7,0.556,0.357
39,0.41239000000000003,2025-09-29 08:42:46,dreamerv3,final,train,1,936.61,0.432,0.707,0.556,0.361
40,0.41579,2025-09-29 08:42:46,dreamerv3,final,train,1,931.21,0.431,0.707,0.556,0.36
41,0.4068600000000001,2025-09-29 08:42:47,dreamerv3,final,train,1,925.14,0.42,0.696,0.556,0.356
42,0.3470900000000001,2025-09-29 08:42:48,dreamerv3,final,train,1,951.91,0.398,0.677,0.554,0.347
43,0.2997000000000002,2025-09-29 08:42:49,dreamerv3,final,train,1,1023.3,0.415,0.693,0.554,0.354
44,0.35702,2025-09-29 08:42:50,dreamerv3,final,train,1,945.98,0.4,0.677,0.556,0.347
45,0.41874000000000006,2025-09-29 08:42:51,dreamerv3,final,train,1,927.26,0.43,0.705,0.556,0.36
46,0.32406000000000007,2025-09-29 08:42:52,dreamerv3,final,train,1,964.94,0.39,0.667,0.556,0.343
47,0.2963499999999999,2025-09-29 08:42:53,dreamerv3,final,train,1,1050.65,0.43,0.705,0.557,0.36
48,0.41816000000000003,2025-09-29 08:42:54,dreamerv3,final,train,1,923.84,0.427,0.702,0.556,0.359
49,0.4065099999999999,2025-09-29 08:42:55,dreamerv3,final,train,1,936.49,0.428,0.703,0.556,0.359
50,0.40628999999999993,2025-09-29 08:42:56,dreamerv3,final,train,1,927.71,0.422,0.697,0.556,0.356
51,0.30921999999999994,2025-09-29 08:42:57,dreamerv3,final,train,1,1042.78,0.434,0.709,0.556,0.362
52,0.33892,2025-09-29 08:42:58,dreamerv3,final,train,1,953.08,0.393,0.671,0.555,0.344
53,0.40803,2025-09-29 08:42:59,dreamerv3,final,train,1,926.97,0.423,0.7,0.555,0.357
54,0.3796900000000001,2025-09-29 08:43:00,dreamerv3,final,train,1,938.31,0.411,0.688,0.555,0.352
55,0.36017,2025-09-29 08:43:01,dreamerv3,final,train,1,944.83,0.401,0.678,0.556,0.348
56,0.4162999999999999,2025-09-29 08:43:02,dreamerv3,final,train,1,930.7,0.43,0.705,0.557,0.36
57,0.42272000000000004,2025-09-29 08:43:03,dreamerv3,final,train,1,933.28,0.437,0.712,0.556,0.363
58,0.43405999999999995,2025-09-29 08:43:04,dreamerv3,final,train,1,920.94,0.436,0.71,0.556,0.363
59,0.4143800000000001,2025-09-29 08:43:05,dreamerv3,final,train,1,937.62,0.434,0.708,0.556,0.362
60,0.43276,2025-09-29 08:43:05,dreamerv3,final,train,1,922.24,0.436,0.71,0.556,0.363
61,0.41620000000000007,2025-09-29 08:43:06,dreamerv3,final,train,1,924.8,0.426,0.7,0.557,0.358
62,0.41107000000000005,2025-09-29 08:43:07,dreamerv3,final,train,1,935.93,0.43,0.704,0.557,0.36
63,0.27940000000000004,2025-09-29 08:43:08,dreamerv3,final,train,1,985.6,0.373,0.652,0.556,0.336
64,0.3197900000000001,2025-09-29 08:43:09,dreamerv3,final,train,1,960.21,0.385,0.665,0.554,0.341
65,0.27626,2025-09-29 08:43:10,dreamerv3,final,train,1,957.74,0.351,0.632,0.556,0.327
