episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.36684,2025-09-27 19:02:30,tdmpc2,final,train,2,930.16,0.454,0.493,0.436,0.407
2,0.22771000000000002,2025-09-27 19:02:31,tdmpc2,final,train,2,961.29,0.382,0.448,0.434,0.373
3,0.36617999999999995,2025-09-27 19:02:32,tdmpc2,final,train,2,927.82,0.453,0.493,0.435,0.406
4,0.29573,2025-09-27 19:02:33,tdmpc2,final,train,2,954.27,0.422,0.473,0.436,0.392
5,0.34179000000000004,2025-09-27 19:02:34,tdmpc2,final,train,2,938.21,0.442,0.486,0.436,0.402
6,0.33448,2025-09-27 19:02:35,tdmpc2,final,train,2,924.52,0.428,0.477,0.436,0.395
7,0.35052000000000005,2025-09-27 19:02:36,tdmpc2,final,train,2,924.48,0.439,0.484,0.436,0.4
8,0.32441000000000003,2025-09-27 19:02:37,tdmpc2,final,train,2,931.59,0.426,0.475,0.436,0.394
9,0.32905999999999985,2025-09-27 19:02:38,tdmpc2,final,train,2,939.94,0.435,0.481,0.436,0.398
10,0.35957000000000006,2025-09-27 19:02:39,tdmpc2,final,train,2,930.43,0.449,0.49,0.436,0.405
11,0.3342200000000001,2025-09-27 19:02:40,tdmpc2,final,train,2,933.78,0.434,0.481,0.436,0.398
12,0.27347000000000005,2025-09-27 19:02:41,tdmpc2,final,train,2,949.53,0.404,0.462,0.435,0.384
13,0.34720000000000006,2025-09-27 19:02:42,tdmpc2,final,train,2,921.8,0.436,0.483,0.434,0.399
14,0.34765999999999997,2025-09-27 19:02:43,tdmpc2,final,train,2,922.34,0.437,0.484,0.434,0.399
15,0.2860000000000001,2025-09-27 19:02:43,tdmpc2,final,train,2,955.0,0.416,0.469,0.436,0.389
16,0.35708000000000006,2025-09-27 19:02:44,tdmpc2,final,train,2,926.92,0.445,0.488,0.436,0.403
17,0.35751,2025-09-27 19:02:45,tdmpc2,final,train,2,924.49,0.444,0.487,0.436,0.402
