episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.6354,2025-09-27 02:20:37,hydra,final,train,3,934.6,0.487,0.711,0.391,0.692
2,0.60992,2025-09-27 02:20:38,hydra,final,train,3,926.08,0.468,0.694,0.39,0.678
3,0.6535299999999999,2025-09-27 02:20:39,hydra,final,train,3,927.47,0.493,0.717,0.391,0.697
4,0.64128,2025-09-27 02:20:40,hydra,final,train,3,930.72,0.488,0.712,0.391,0.693
5,0.6517599999999999,2025-09-27 02:20:41,hydra,final,train,3,924.24,0.49,0.715,0.391,0.695
6,0.6669999999999999,2025-09-27 02:20:42,hydra,final,train,3,925.0,0.499,0.723,0.391,0.702
7,0.66534,2025-09-27 02:20:43,hydra,final,train,3,920.66,0.496,0.719,0.391,0.699
8,0.5053700000000001,2025-09-27 02:20:44,hydra,final,train,3,974.63,0.436,0.664,0.39,0.654
9,0.64777,2025-09-27 02:20:44,hydra,final,train,3,926.23,0.49,0.716,0.389,0.695
10,0.6295599999999999,2025-09-27 02:20:45,hydra,final,train,3,942.44,0.489,0.715,0.389,0.694
11,0.57504,2025-09-27 02:20:46,hydra,final,train,3,940.96,0.456,0.682,0.391,0.669
12,0.6287400000000001,2025-09-27 02:20:47,hydra,final,train,3,922.26,0.476,0.701,0.391,0.684
13,0.65616,2025-09-27 02:20:48,hydra,final,train,3,931.84,0.497,0.721,0.391,0.7
14,0.65286,2025-09-27 02:20:49,hydra,final,train,3,926.14,0.492,0.716,0.391,0.696
15,0.6536,2025-09-27 02:20:50,hydra,final,train,3,918.4,0.488,0.713,0.39,0.694
16,0.64332,2025-09-27 02:20:51,hydra,final,train,3,917.68,0.482,0.706,0.391,0.688
17,0.64472,2025-09-27 02:20:52,hydra,final,train,3,926.28,0.487,0.711,0.391,0.693
18,0.6669099999999999,2025-09-27 02:20:53,hydra,final,train,3,919.09,0.496,0.72,0.391,0.699
19,0.5744800000000001,2025-09-27 02:20:54,hydra,final,train,3,941.52,0.457,0.685,0.389,0.67
20,0.6431499999999999,2025-09-27 02:20:55,hydra,final,train,3,923.85,0.486,0.712,0.389,0.692
21,0.63224,2025-09-27 02:20:56,hydra,final,train,3,924.76,0.48,0.706,0.39,0.687
22,0.5985100000000001,2025-09-27 02:20:57,hydra,final,train,3,931.49,0.464,0.689,0.391,0.675
23,0.6367,2025-09-27 02:20:57,hydra,final,train,3,930.3,0.485,0.709,0.391,0.691
24,0.64644,2025-09-27 02:20:58,hydra,final,train,3,924.56,0.487,0.712,0.391,0.693
25,0.6411799999999999,2025-09-27 02:20:59,hydra,final,train,3,927.82,0.486,0.71,0.391,0.692
26,0.62882,2025-09-27 02:21:00,hydra,final,train,3,926.18,0.478,0.703,0.391,0.686
27,0.6189600000000001,2025-09-27 02:21:01,hydra,final,train,3,925.04,0.472,0.697,0.391,0.681
28,0.6608999999999999,2025-09-27 02:21:02,hydra,final,train,3,923.1,0.495,0.718,0.391,0.698
29,0.65646,2025-09-27 02:21:03,hydra,final,train,3,919.54,0.49,0.715,0.391,0.695
30,0.51715,2025-09-27 02:21:04,hydra,final,train,3,948.85,0.428,0.657,0.39,0.648
31,0.6488099999999999,2025-09-27 02:21:05,hydra,final,train,3,930.19,0.492,0.718,0.39,0.697
32,0.6242000000000001,2025-09-27 02:21:06,hydra,final,train,3,930.8,0.478,0.703,0.391,0.686
33,0.49298999999999993,2025-09-27 02:21:07,hydra,final,train,3,961.01,0.421,0.648,0.391,0.642
34,0.64745,2025-09-27 02:21:08,hydra,final,train,3,919.55,0.485,0.709,0.391,0.691
35,0.6433899999999999,2025-09-27 02:21:09,hydra,final,train,3,921.61,0.484,0.708,0.391,0.69
36,0.6396599999999999,2025-09-27 02:21:10,hydra,final,train,3,923.34,0.483,0.707,0.391,0.689
37,0.66383,2025-09-27 02:21:10,hydra,final,train,3,919.17,0.494,0.718,0.391,0.698
38,0.65325,2025-09-27 02:21:11,hydra,final,train,3,923.75,0.491,0.715,0.391,0.695
39,0.65223,2025-09-27 02:21:12,hydra,final,train,3,923.77,0.49,0.714,0.391,0.695
40,0.5648300000000002,2025-09-27 02:21:13,hydra,final,train,3,948.17,0.455,0.682,0.39,0.668
41,0.62278,2025-09-27 02:21:14,hydra,final,train,3,922.22,0.473,0.699,0.39,0.682
42,0.6680499999999999,2025-09-27 02:21:15,hydra,final,train,3,916.95,0.496,0.721,0.39,0.699
43,0.5882200000000002,2025-09-27 02:21:16,hydra,final,train,3,939.78,0.463,0.688,0.391,0.674
44,0.61837,2025-09-27 02:21:17,hydra,final,train,3,943.63,0.482,0.706,0.391,0.689
45,0.64298,2025-09-27 02:21:18,hydra,final,train,3,919.02,0.482,0.706,0.391,0.689
46,0.63932,2025-09-27 02:21:19,hydra,final,train,3,922.68,0.482,0.706,0.391,0.689
47,0.6567,2025-09-27 02:21:20,hydra,final,train,3,922.3,0.492,0.716,0.391,0.696
48,0.64745,2025-09-27 02:21:21,hydra,final,train,3,928.55,0.49,0.714,0.391,0.695
49,0.66296,2025-09-27 02:21:22,hydra,final,train,3,926.04,0.497,0.721,0.391,0.701
50,0.64434,2025-09-27 02:21:23,hydra,final,train,3,939.66,0.495,0.718,0.391,0.698
51,0.5473900000000002,2025-09-27 02:21:24,hydra,final,train,3,959.61,0.452,0.679,0.39,0.665
52,0.64299,2025-09-27 02:21:24,hydra,final,train,3,921.01,0.484,0.71,0.39,0.69
