episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.65301,2025-09-27 06:30:37,hydra,final,train,4,951.99,0.482,0.581,0.591,0.532
2,0.59123,2025-09-27 06:30:38,hydra,final,train,4,946.77,0.44,0.548,0.591,0.507
3,0.68716,2025-09-27 06:30:39,hydra,final,train,4,929.84,0.489,0.586,0.592,0.536
4,0.67855,2025-09-27 06:30:40,hydra,final,train,4,941.45,0.491,0.587,0.592,0.537
5,0.68423,2025-09-27 06:30:41,hydra,final,train,4,932.77,0.49,0.587,0.591,0.536
6,0.66898,2025-09-27 06:30:42,hydra,final,train,4,926.02,0.476,0.576,0.591,0.528
7,0.68883,2025-09-27 06:30:43,hydra,final,train,4,928.17,0.489,0.586,0.592,0.536
8,0.68923,2025-09-27 06:30:44,hydra,final,train,4,939.77,0.497,0.592,0.592,0.54
9,0.68572,2025-09-27 06:30:45,hydra,final,train,4,924.28,0.485,0.583,0.592,0.533
10,0.58995,2025-09-27 06:30:45,hydra,final,train,4,947.05,0.44,0.549,0.59,0.507
11,0.63937,2025-09-27 06:30:46,hydra,final,train,4,952.63,0.475,0.577,0.59,0.527
12,0.6611199999999999,2025-09-27 06:30:47,hydra,final,train,4,934.88,0.478,0.579,0.589,0.529
13,0.57541,2025-09-27 06:30:48,hydra,final,train,4,950.59,0.433,0.542,0.591,0.502
14,0.69608,2025-09-27 06:30:49,hydra,final,train,4,920.92,0.49,0.587,0.591,0.536
15,0.68751,2025-09-27 06:30:50,hydra,final,train,4,928.49,0.49,0.587,0.59,0.536
16,0.6504,2025-09-27 06:30:51,hydra,final,train,4,937.6,0.472,0.574,0.59,0.526
17,0.6760299999999999,2025-09-27 06:30:52,hydra,final,train,4,935.97,0.487,0.586,0.59,0.535
18,0.6509500000000001,2025-09-27 06:30:53,hydra,final,train,4,929.05,0.467,0.57,0.59,0.523
19,0.6409100000000001,2025-09-27 06:30:54,hydra,final,train,4,937.09,0.466,0.569,0.59,0.522
20,0.61547,2025-09-27 06:30:55,hydra,final,train,4,933.53,0.448,0.557,0.589,0.512
21,0.6415900000000001,2025-09-27 06:30:56,hydra,final,train,4,926.41,0.46,0.566,0.589,0.519
22,0.5479300000000001,2025-09-27 06:30:57,hydra,final,train,4,1042.07,0.475,0.577,0.588,0.527
23,0.61425,2025-09-27 06:30:58,hydra,final,train,4,945.75,0.455,0.56,0.59,0.515
24,0.66949,2025-09-27 06:30:59,hydra,final,train,4,924.51,0.476,0.577,0.59,0.528
25,0.66438,2025-09-27 06:31:00,hydra,final,train,4,930.62,0.477,0.578,0.59,0.528
26,0.6598999999999999,2025-09-27 06:31:01,hydra,final,train,4,926.1,0.471,0.573,0.59,0.525
27,0.67443,2025-09-27 06:31:01,hydra,final,train,4,938.57,0.488,0.587,0.59,0.535
28,0.67513,2025-09-27 06:31:02,hydra,final,train,4,928.87,0.482,0.582,0.59,0.532
29,0.67998,2025-09-27 06:31:03,hydra,final,train,4,929.02,0.485,0.585,0.59,0.534
30,0.6830700000000001,2025-09-27 06:31:04,hydra,final,train,4,929.93,0.488,0.587,0.59,0.535
31,0.59324,2025-09-27 06:31:05,hydra,final,train,4,963.76,0.454,0.561,0.588,0.515
32,0.67294,2025-09-27 06:31:06,hydra,final,train,4,929.06,0.482,0.584,0.588,0.532
33,0.68248,2025-09-27 06:31:07,hydra,final,train,4,926.52,0.487,0.587,0.588,0.534
34,0.6388099999999999,2025-09-27 06:31:08,hydra,final,train,4,936.19,0.464,0.568,0.59,0.521
35,0.6822999999999999,2025-09-27 06:31:09,hydra,final,train,4,925.7,0.485,0.584,0.59,0.533
36,0.66597,2025-09-27 06:31:10,hydra,final,train,4,931.03,0.478,0.579,0.59,0.529
37,0.6778,2025-09-27 06:31:11,hydra,final,train,4,927.2,0.483,0.583,0.59,0.532
38,0.68063,2025-09-27 06:31:12,hydra,final,train,4,930.37,0.487,0.586,0.59,0.534
39,0.6825800000000001,2025-09-27 06:31:13,hydra,final,train,4,925.42,0.485,0.585,0.59,0.533
40,0.6948799999999999,2025-09-27 06:31:14,hydra,final,train,4,926.12,0.493,0.591,0.59,0.538
41,0.69201,2025-09-27 06:31:14,hydra,final,train,4,922.99,0.489,0.587,0.59,0.536
42,0.5844900000000001,2025-09-27 06:31:15,hydra,final,train,4,947.51,0.438,0.549,0.588,0.506
43,0.66984,2025-09-27 06:31:16,hydra,final,train,4,930.16,0.481,0.582,0.588,0.531
44,0.6696,2025-09-27 06:31:17,hydra,final,train,4,929.4,0.48,0.582,0.588,0.531
45,0.6445000000000001,2025-09-27 06:31:18,hydra,final,train,4,932.5,0.465,0.569,0.59,0.522
46,0.66988,2025-09-27 06:31:19,hydra,final,train,4,934.12,0.482,0.583,0.59,0.532
47,0.5747899999999999,2025-09-27 06:31:20,hydra,final,train,4,959.21,0.439,0.549,0.589,0.506
48,0.68744,2025-09-27 06:31:21,hydra,final,train,4,926.56,0.489,0.588,0.589,0.536
49,0.69051,2025-09-27 06:31:22,hydra,final,train,4,918.49,0.486,0.586,0.589,0.534
50,0.68663,2025-09-27 06:31:23,hydra,final,train,4,927.37,0.489,0.588,0.589,0.536
51,0.66955,2025-09-27 06:31:24,hydra,final,train,4,925.45,0.478,0.58,0.588,0.529
52,0.67502,2025-09-27 06:31:25,hydra,final,train,4,923.98,0.48,0.582,0.588,0.531
53,0.5550299999999999,2025-09-27 06:31:26,hydra,final,train,4,962.97,0.431,0.545,0.586,0.501
54,0.65882,2025-09-27 06:31:27,hydra,final,train,4,927.18,0.473,0.578,0.587,0.526
55,0.6022100000000001,2025-09-27 06:31:28,hydra,final,train,4,951.79,0.452,0.56,0.588,0.514
56,0.6598499999999999,2025-09-27 06:31:29,hydra,final,train,4,923.15,0.47,0.574,0.588,0.525
57,0.67982,2025-09-27 06:31:29,hydra,final,train,4,927.18,0.485,0.585,0.589,0.533
58,0.68241,2025-09-27 06:31:30,hydra,final,train,4,926.59,0.486,0.586,0.589,0.534
59,0.68002,2025-09-27 06:31:31,hydra,final,train,4,926.98,0.485,0.586,0.588,0.534
60,0.67387,2025-09-27 06:31:32,hydra,final,train,4,929.13,0.483,0.584,0.588,0.532
61,0.65458,2025-09-27 06:31:33,hydra,final,train,4,930.42,0.472,0.575,0.588,0.525
62,0.68241,2025-09-27 06:31:34,hydra,final,train,4,924.59,0.485,0.586,0.588,0.534
63,0.5475599999999999,2025-09-27 06:31:35,hydra,final,train,4,954.44,0.42,0.536,0.587,0.495
64,0.67698,2025-09-27 06:31:36,hydra,final,train,4,918.02,0.479,0.582,0.586,0.53
65,0.64526,2025-09-27 06:31:37,hydra,final,train,4,931.74,0.468,0.574,0.586,0.523
66,0.6354,2025-09-27 06:31:38,hydra,final,train,4,931.6,0.46,0.566,0.588,0.519
67,0.6646299999999999,2025-09-27 06:31:39,hydra,final,train,4,931.37,0.479,0.582,0.587,0.53
68,0.67283,2025-09-27 06:31:40,hydra,final,train,4,926.17,0.481,0.583,0.587,0.531
69,0.66752,2025-09-27 06:31:41,hydra,final,train,4,928.48,0.479,0.582,0.587,0.53
70,0.68185,2025-09-27 06:31:42,hydra,final,train,4,920.15,0.483,0.586,0.587,0.532
71,0.6628499999999999,2025-09-27 06:31:42,hydra,final,train,4,922.15,0.472,0.577,0.587,0.526
72,0.68382,2025-09-27 06:31:43,hydra,final,train,4,921.18,0.485,0.586,0.587,0.533
73,0.66826,2025-09-27 06:31:44,hydra,final,train,4,920.74,0.475,0.579,0.587,0.527
74,0.57843,2025-09-27 06:31:45,hydra,final,train,4,951.57,0.439,0.552,0.585,0.506
75,0.63245,2025-09-27 06:31:46,hydra,final,train,4,940.55,0.466,0.573,0.585,0.522
76,0.6422699999999999,2025-09-27 06:31:47,hydra,final,train,4,928.73,0.465,0.573,0.584,0.522
77,0.6064,2025-09-27 06:31:48,hydra,final,train,4,942.6,0.45,0.56,0.586,0.513
78,0.5650199999999999,2025-09-27 06:31:49,hydra,final,train,4,1035.98,0.483,0.586,0.586,0.532
79,0.6480199999999999,2025-09-27 06:31:50,hydra,final,train,4,936.98,0.473,0.578,0.586,0.526
80,0.65789,2025-09-27 06:31:51,hydra,final,train,4,951.11,0.488,0.589,0.586,0.535
81,0.67524,2025-09-27 06:31:52,hydra,final,train,4,922.76,0.481,0.585,0.586,0.531
