episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
60,0.3977000000000001,2025-09-26 13:49:44,hydra,final,train,0,945.3,0.446,0.776,0.463,0.434
61,0.30459,2025-09-26 13:49:45,hydra,final,train,0,968.41,0.399,0.727,0.463,0.411
62,0.42302,2025-09-26 13:49:46,hydra,final,train,0,933.98,0.456,0.788,0.462,0.439
63,0.42070000000000013,2025-09-26 13:49:47,hydra,final,train,0,927.3,0.45,0.781,0.462,0.436
64,0.29074,2025-09-26 13:49:48,hydra,final,train,0,977.26,0.397,0.727,0.461,0.41
65,0.44163,2025-09-26 13:49:49,hydra,final,train,0,923.37,0.462,0.796,0.461,0.442
66,0.3831699999999999,2025-09-26 13:49:50,hydra,final,train,0,945.83,0.437,0.768,0.462,0.43
67,0.42202999999999996,2025-09-26 13:49:51,hydra,final,train,0,937.97,0.458,0.79,0.462,0.44
68,0.34477999999999986,2025-09-26 13:49:52,hydra,final,train,0,961.22,0.421,0.75,0.463,0.422
69,0.38407000000000013,2025-09-26 13:49:53,hydra,final,train,0,966.93,0.452,0.784,0.462,0.437
70,0.40371000000000007,2025-09-26 13:49:54,hydra,final,train,0,933.29,0.442,0.774,0.462,0.433
71,0.40876000000000007,2025-09-26 13:49:55,hydra,final,train,0,933.24,0.446,0.778,0.462,0.434
72,0.41905,2025-09-26 13:49:56,hydra,final,train,0,930.95,0.451,0.783,0.462,0.437
73,0.40926,2025-09-26 13:49:57,hydra,final,train,0,935.74,0.448,0.78,0.462,0.435
74,0.32477,2025-09-26 13:49:58,hydra,final,train,0,956.23,0.406,0.737,0.461,0.414
75,0.3555599999999999,2025-09-26 13:49:59,hydra,final,train,0,973.44,0.438,0.772,0.46,0.431
76,0.40204,2025-09-26 13:50:00,hydra,final,train,0,929.96,0.44,0.774,0.46,0.432
77,0.3771200000000001,2025-09-26 13:50:01,hydra,final,train,0,945.88,0.434,0.766,0.461,0.428
78,0.43690999999999997,2025-09-26 13:50:01,hydra,final,train,0,931.09,0.464,0.797,0.461,0.443
79,0.45266,2025-09-26 13:50:02,hydra,final,train,0,921.34,0.467,0.8,0.462,0.445
80,0.43712,2025-09-26 13:50:03,hydra,final,train,0,927.88,0.461,0.794,0.462,0.442
81,0.44650999999999996,2025-09-26 13:50:04,hydra,final,train,0,932.49,0.47,0.803,0.462,0.447
82,0.4276400000000001,2025-09-26 13:50:05,hydra,final,train,0,931.36,0.458,0.791,0.461,0.44
83,0.43555000000000005,2025-09-26 13:50:06,hydra,final,train,0,926.45,0.46,0.793,0.461,0.441
84,0.41675999999999996,2025-09-26 13:50:07,hydra,final,train,0,926.24,0.447,0.779,0.461,0.435
85,0.3397999999999999,2025-09-26 13:50:08,hydra,final,train,0,960.2,0.419,0.752,0.46,0.421
86,0.4175800000000001,2025-09-26 13:50:09,hydra,final,train,0,926.42,0.448,0.783,0.46,0.436
87,0.40425000000000005,2025-09-26 13:50:10,hydra,final,train,0,931.75,0.443,0.777,0.46,0.433
88,0.37409000000000003,2025-09-26 13:50:11,hydra,final,train,0,941.91,0.429,0.761,0.461,0.426
89,0.4339500000000001,2025-09-26 13:50:12,hydra,final,train,0,927.05,0.459,0.792,0.461,0.441
90,0.4339,2025-09-26 13:50:13,hydra,final,train,0,925.1,0.458,0.791,0.461,0.44
91,0.40457000000000004,2025-09-26 13:50:14,hydra,final,train,0,938.43,0.447,0.779,0.461,0.435
92,0.43199000000000004,2025-09-26 13:50:15,hydra,final,train,0,928.01,0.458,0.792,0.461,0.441
93,0.4108,2025-09-26 13:50:15,hydra,final,train,0,936.2,0.45,0.782,0.461,0.436
94,0.42860000000000004,2025-09-26 13:50:16,hydra,final,train,0,926.4,0.455,0.788,0.461,0.439
95,0.40643,2025-09-26 13:50:17,hydra,final,train,0,937.57,0.448,0.782,0.46,0.436
96,0.34840000000000004,2025-09-26 13:50:18,hydra,final,train,0,945.6,0.415,0.747,0.46,0.419
97,0.4188300000000001,2025-09-26 13:50:19,hydra,final,train,0,927.17,0.45,0.784,0.46,0.436
98,0.36122999999999994,2025-09-26 13:50:20,hydra,final,train,0,948.77,0.425,0.756,0.461,0.424
99,0.42729,2025-09-26 13:50:21,hydra,final,train,0,936.71,0.461,0.795,0.461,0.442
100,0.42102999999999996,2025-09-26 13:50:22,hydra,final,train,0,928.97,0.452,0.785,0.461,0.437
101,0.42269000000000007,2025-09-26 13:50:23,hydra,final,train,0,935.31,0.457,0.791,0.461,0.44
102,0.41429,2025-09-26 13:50:24,hydra,final,train,0,933.71,0.45,0.784,0.461,0.437
103,0.3314100000000001,2025-09-26 13:50:25,hydra,final,train,0,1024.59,0.456,0.791,0.46,0.44
104,0.4134600000000001,2025-09-26 13:50:26,hydra,final,train,0,936.54,0.452,0.785,0.461,0.437
105,0.42314,2025-09-26 13:50:27,hydra,final,train,0,931.86,0.455,0.789,0.461,0.439
106,0.2969299999999999,2025-09-26 13:50:28,hydra,final,train,0,969.07,0.397,0.73,0.459,0.41
107,0.3998500000000001,2025-09-26 13:50:29,hydra,final,train,0,935.15,0.443,0.778,0.459,0.433
108,0.40303000000000005,2025-09-26 13:50:30,hydra,final,train,0,940.97,0.449,0.785,0.459,0.436
109,0.3615800000000001,2025-09-26 13:50:31,hydra,final,train,0,936.42,0.418,0.75,0.46,0.42
110,0.3993400000000001,2025-09-26 13:50:31,hydra,final,train,0,932.66,0.44,0.774,0.46,0.432
111,0.4216100000000001,2025-09-26 13:50:32,hydra,final,train,0,926.39,0.451,0.785,0.46,0.437
112,0.3998200000000001,2025-09-26 13:50:33,hydra,final,train,0,933.18,0.441,0.775,0.46,0.432
113,0.43678999999999996,2025-09-26 13:50:34,hydra,final,train,0,928.21,0.462,0.797,0.46,0.443
114,0.42140000000000005,2025-09-26 13:50:35,hydra,final,train,0,929.6,0.453,0.787,0.46,0.438
115,0.40613000000000005,2025-09-26 13:50:36,hydra,final,train,0,932.87,0.445,0.779,0.46,0.434
116,0.41339,2025-09-26 13:50:37,hydra,final,train,0,922.61,0.443,0.777,0.46,0.433
117,0.31512000000000007,2025-09-26 13:50:38,hydra,final,train,0,963.88,0.406,0.739,0.459,0.414
118,0.39508,2025-09-26 13:50:39,hydra,final,train,0,960.92,0.458,0.795,0.458,0.44
119,0.43217,2025-09-26 13:50:40,hydra,final,train,0,928.83,0.461,0.799,0.458,0.442
120,0.37651,2025-09-26 13:50:41,hydra,final,train,0,939.49,0.43,0.765,0.459,0.427
121,0.42617999999999995,2025-09-26 13:50:42,hydra,final,train,0,933.82,0.46,0.795,0.459,0.441
122,0.33404999999999996,2025-09-26 13:50:43,hydra,final,train,0,1010.95,0.45,0.785,0.459,0.436
123,0.41636,2025-09-26 13:50:44,hydra,final,train,0,928.64,0.45,0.786,0.459,0.436
124,0.42689000000000005,2025-09-26 13:50:45,hydra,final,train,0,926.11,0.455,0.791,0.459,0.439
125,0.37101000000000006,2025-09-26 13:50:46,hydra,final,train,0,939.99,0.428,0.763,0.458,0.425
126,0.26698000000000005,2025-09-26 13:50:47,hydra,final,train,0,974.02,0.381,0.714,0.458,0.402
127,0.32355,2025-09-26 13:50:48,hydra,final,train,0,955.45,0.408,0.745,0.456,0.415
128,0.40753,2025-09-26 13:50:48,hydra,final,train,0,927.47,0.445,0.784,0.456,0.434
129,0.42133000000000004,2025-09-26 13:50:49,hydra,final,train,0,925.67,0.453,0.793,0.456,0.438
130,0.3484999999999999,2025-09-26 13:50:50,hydra,final,train,0,948.5,0.419,0.755,0.457,0.421
131,0.41152000000000005,2025-09-26 13:50:51,hydra,final,train,0,931.48,0.45,0.788,0.457,0.436
132,0.41711000000000004,2025-09-26 13:50:52,hydra,final,train,0,930.89,0.453,0.791,0.457,0.438
133,0.41497,2025-09-26 13:50:53,hydra,final,train,0,927.03,0.449,0.787,0.457,0.436
134,0.4238,2025-09-26 13:50:54,hydra,final,train,0,932.2,0.458,0.796,0.457,0.441
135,0.4298300000000001,2025-09-26 13:50:55,hydra,final,train,0,931.17,0.462,0.8,0.457,0.442
136,0.29032999999999987,2025-09-26 13:50:56,hydra,final,train,0,1041.67,0.442,0.779,0.458,0.432
137,0.41633000000000003,2025-09-26 13:50:57,hydra,final,train,0,937.67,0.457,0.795,0.457,0.44
138,0.32355,2025-09-26 13:50:58,hydra,final,train,0,955.45,0.408,0.744,0.456,0.415
139,0.3947300000000001,2025-09-26 13:50:59,hydra,final,train,0,937.27,0.443,0.781,0.456,0.433
140,0.40641,2025-09-26 13:51:00,hydra,final,train,0,934.59,0.449,0.788,0.456,0.436
141,0.3683099999999999,2025-09-26 13:51:01,hydra,final,train,0,931.69,0.421,0.757,0.457,0.422
142,0.38604999999999995,2025-09-26 13:51:02,hydra,final,train,0,934.95,0.435,0.773,0.457,0.429
143,0.4188,2025-09-26 13:51:03,hydra,final,train,0,929.2,0.453,0.792,0.457,0.438
144,0.41601000000000005,2025-09-26 13:51:04,hydra,final,train,0,926.99,0.45,0.788,0.457,0.436
145,0.28986999999999985,2025-09-26 13:51:05,hydra,final,train,0,1041.13,0.442,0.78,0.457,0.432
146,0.37534999999999996,2025-09-26 13:51:05,hydra,final,train,0,926.65,0.422,0.758,0.458,0.422
147,0.41517999999999994,2025-09-26 13:51:06,hydra,final,train,0,928.82,0.45,0.788,0.457,0.437
148,0.38012,2025-09-26 13:51:07,hydra,final,train,0,937.88,0.433,0.771,0.457,0.428
149,0.31409,2025-09-26 13:51:08,hydra,final,train,0,963.91,0.407,0.744,0.456,0.415
150,0.40163,2025-09-26 13:51:09,hydra,final,train,0,937.37,0.448,0.787,0.456,0.435
151,0.3694600000000001,2025-09-26 13:51:10,hydra,final,train,0,942.54,0.429,0.766,0.457,0.426
152,0.4153700000000001,2025-09-26 13:51:11,hydra,final,train,0,928.63,0.45,0.788,0.457,0.437
153,0.3827000000000001,2025-09-26 13:51:12,hydra,final,train,0,926.3,0.427,0.763,0.457,0.425
154,0.40978,2025-09-26 13:51:13,hydra,final,train,0,933.22,0.45,0.788,0.457,0.436
155,0.28556000000000004,2025-09-26 13:51:14,hydra,final,train,0,1032.44,0.433,0.77,0.457,0.428
156,0.4084900000000001,2025-09-26 13:51:15,hydra,final,train,0,922.51,0.442,0.78,0.457,0.432
157,0.40601000000000004,2025-09-26 13:51:16,hydra,final,train,0,939.99,0.452,0.79,0.457,0.437
158,0.3715900000000001,2025-09-26 13:51:17,hydra,final,train,0,934.41,0.425,0.761,0.457,0.424
159,0.33877999999999997,2025-09-26 13:51:18,hydra,final,train,0,960.22,0.421,0.759,0.456,0.422
160,0.41624,2025-09-26 13:51:19,hydra,final,train,0,933.76,0.456,0.796,0.455,0.439
161,0.38431,2025-09-26 13:51:20,hydra,final,train,0,931.69,0.433,0.772,0.455,0.428
162,0.38755999999999996,2025-09-26 13:51:21,hydra,final,train,0,936.44,0.437,0.774,0.457,0.43
163,0.41704,2025-09-26 13:51:22,hydra,final,train,0,927.96,0.451,0.789,0.457,0.437
164,0.3176300000000002,2025-09-26 13:51:23,hydra,final,train,0,1033.37,0.455,0.793,0.457,0.439
165,0.41517999999999994,2025-09-26 13:51:23,hydra,final,train,0,927.82,0.45,0.788,0.457,0.436
166,0.41012,2025-09-26 13:51:24,hydra,final,train,0,928.88,0.447,0.784,0.457,0.435
167,0.42936,2025-09-26 13:51:25,hydra,final,train,0,918.64,0.453,0.791,0.457,0.438
168,0.41296000000000005,2025-09-26 13:51:26,hydra,final,train,0,925.04,0.446,0.784,0.457,0.435
169,0.39611999999999997,2025-09-26 13:51:27,hydra,final,train,0,934.88,0.442,0.78,0.457,0.432
170,0.29691999999999996,2025-09-26 13:51:28,hydra,final,train,0,979.08,0.406,0.743,0.456,0.414
171,0.40302,2025-09-26 13:51:29,hydra,final,train,0,943.98,0.453,0.792,0.456,0.438
172,0.38644999999999996,2025-09-26 13:51:30,hydra,final,train,0,936.55,0.436,0.773,0.457,0.43
173,0.39931,2025-09-26 13:51:31,hydra,final,train,0,940.69,0.448,0.785,0.457,0.435
174,0.41321,2025-09-26 13:51:32,hydra,final,train,0,940.79,0.457,0.795,0.457,0.44
175,0.40545000000000003,2025-09-26 13:51:33,hydra,final,train,0,927.55,0.443,0.781,0.457,0.433
176,0.40024,2025-09-26 13:51:34,hydra,final,train,0,939.76,0.448,0.785,0.457,0.435
177,0.41914,2025-09-26 13:51:35,hydra,final,train,0,920.86,0.448,0.786,0.457,0.435
178,0.408,2025-09-26 13:51:36,hydra,final,train,0,932.0,0.448,0.785,0.457,0.435
179,0.31642000000000003,2025-09-26 13:51:37,hydra,final,train,0,1033.58,0.454,0.792,0.457,0.439
180,0.2630700000000001,2025-09-26 13:51:38,hydra,final,train,0,969.93,0.377,0.712,0.456,0.4
181,0.3969400000000001,2025-09-26 13:51:39,hydra,final,train,0,946.06,0.451,0.792,0.455,0.437
182,0.40347000000000005,2025-09-26 13:51:40,hydra,final,train,0,930.53,0.445,0.785,0.455,0.434
183,0.36249999999999993,2025-09-26 13:51:40,hydra,final,train,0,940.5,0.423,0.76,0.457,0.423
184,0.3745900000000001,2025-09-26 13:51:41,hydra,final,train,0,929.41,0.424,0.761,0.457,0.423
185,0.42235000000000006,2025-09-26 13:51:42,hydra,final,train,0,928.65,0.455,0.792,0.457,0.439
186,0.3984600000000001,2025-09-26 13:51:43,hydra,final,train,0,940.54,0.447,0.785,0.457,0.435
187,0.40287,2025-09-26 13:51:44,hydra,final,train,0,933.13,0.445,0.782,0.457,0.434
188,0.40175,2025-09-26 13:51:45,hydra,final,train,0,929.25,0.442,0.779,0.457,0.432
