episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.43916999999999995,2025-09-23 10:35:10,costar,early,train,4,937.83,0.389,0.568,0.512,0.476
2,0.47956,2025-09-23 10:35:11,costar,early,train,4,934.44,0.412,0.586,0.512,0.49
3,0.46429,2025-09-23 10:35:12,costar,early,train,4,930.71,0.4,0.577,0.512,0.483
4,0.47186000000000006,2025-09-23 10:35:12,costar,early,train,4,921.14,0.399,0.576,0.512,0.482
5,0.45929999999999993,2025-09-23 10:35:13,costar,early,train,4,929.7,0.396,0.574,0.512,0.481
6,0.47702,2025-09-23 10:35:14,costar,early,train,4,925.98,0.405,0.581,0.512,0.486
7,0.39264000000000004,2025-09-23 10:35:15,costar,early,train,4,941.36,0.363,0.549,0.51,0.461
8,0.47043,2025-09-23 10:35:16,costar,early,train,4,924.57,0.401,0.579,0.51,0.484
9,0.45369000000000004,2025-09-23 10:35:17,costar,early,train,4,933.31,0.395,0.573,0.512,0.48
10,0.46375,2025-09-23 10:35:18,costar,early,train,4,926.25,0.397,0.574,0.512,0.481
11,0.47736,2025-09-23 10:35:19,costar,early,train,4,935.64,0.411,0.586,0.512,0.49
12,0.4981199999999999,2025-09-23 10:35:20,costar,early,train,4,926.88,0.419,0.592,0.512,0.494
13,0.5152000000000001,2025-09-23 10:35:21,costar,early,train,4,919.8,0.425,0.596,0.512,0.498
14,0.46817,2025-09-23 10:35:22,costar,early,train,4,934.83,0.405,0.58,0.512,0.486
15,0.49273,2025-09-23 10:35:23,costar,early,train,4,928.27,0.416,0.589,0.512,0.493
16,0.4743400000000001,2025-09-23 10:35:24,costar,early,train,4,925.66,0.403,0.578,0.512,0.485
17,0.42374,2025-09-23 10:35:25,costar,early,train,4,943.26,0.383,0.564,0.511,0.473
18,0.44352,2025-09-23 10:35:25,costar,early,train,4,932.48,0.389,0.569,0.511,0.476
19,0.43613999999999997,2025-09-23 10:35:26,costar,early,train,4,962.86,0.403,0.58,0.511,0.485
20,0.40551,2025-09-23 10:35:27,costar,early,train,4,940.49,0.369,0.552,0.512,0.465
21,0.37343000000000004,2025-09-23 10:35:28,costar,early,train,4,1040.57,0.411,0.585,0.513,0.49
22,0.49927,2025-09-23 10:35:29,costar,early,train,4,923.73,0.418,0.59,0.512,0.493
23,0.45414,2025-09-23 10:35:30,costar,early,train,4,924.86,0.39,0.568,0.512,0.477
24,0.4711900000000001,2025-09-23 10:35:31,costar,early,train,4,923.81,0.4,0.577,0.512,0.483
25,0.4881599999999999,2025-09-23 10:35:32,costar,early,train,4,934.84,0.417,0.589,0.513,0.493
26,0.5019800000000001,2025-09-23 10:35:33,costar,early,train,4,926.02,0.42,0.592,0.513,0.495
27,0.45667,2025-09-23 10:35:34,costar,early,train,4,932.33,0.396,0.573,0.512,0.481
28,0.37462,2025-09-23 10:35:35,costar,early,train,4,967.38,0.367,0.552,0.511,0.464
29,0.45372,2025-09-23 10:35:36,costar,early,train,4,921.28,0.388,0.568,0.511,0.476
30,0.4838199999999999,2025-09-23 10:35:37,costar,early,train,4,928.18,0.412,0.587,0.51,0.49
31,0.4420299999999999,2025-09-23 10:35:38,costar,early,train,4,938.97,0.391,0.57,0.512,0.478
32,0.42274999999999996,2025-09-23 10:35:39,costar,early,train,4,946.25,0.383,0.562,0.513,0.473
33,0.49713000000000007,2025-09-23 10:35:40,costar,early,train,4,930.87,0.42,0.591,0.513,0.495
34,0.4831599999999999,2025-09-23 10:35:41,costar,early,train,4,924.84,0.407,0.581,0.514,0.487
35,0.42697000000000007,2025-09-23 10:35:42,costar,early,train,4,961.03,0.394,0.571,0.514,0.48
36,0.5037,2025-09-23 10:35:42,costar,early,train,4,923.3,0.419,0.59,0.514,0.494
37,0.4884099999999999,2025-09-23 10:35:43,costar,early,train,4,937.59,0.419,0.59,0.513,0.494
38,0.47809,2025-09-23 10:35:44,costar,early,train,4,925.91,0.405,0.58,0.513,0.486
39,0.3938200000000001,2025-09-23 10:35:45,costar,early,train,4,952.18,0.369,0.553,0.512,0.465
40,0.44643,2025-09-23 10:35:46,costar,early,train,4,930.57,0.389,0.568,0.512,0.476
41,0.3209900000000001,2025-09-23 10:35:47,costar,early,train,4,1064.01,0.393,0.57,0.513,0.479
42,0.47694000000000003,2025-09-23 10:35:48,costar,early,train,4,929.06,0.406,0.581,0.513,0.487
43,0.49614,2025-09-23 10:35:49,costar,early,train,4,925.86,0.416,0.588,0.513,0.493
44,0.4966599999999999,2025-09-23 10:35:50,costar,early,train,4,926.34,0.417,0.589,0.513,0.493
45,0.48936,2025-09-23 10:35:51,costar,early,train,4,933.64,0.417,0.589,0.513,0.493
46,0.39455999999999997,2025-09-23 10:35:52,costar,early,train,4,944.44,0.365,0.549,0.512,0.462
47,0.40148,2025-09-23 10:35:53,costar,early,train,4,938.52,0.365,0.548,0.513,0.462
48,0.44789,2025-09-23 10:35:54,costar,early,train,4,977.11,0.418,0.59,0.513,0.494
49,0.36804999999999993,2025-09-23 10:35:55,costar,early,train,4,956.95,0.356,0.543,0.512,0.457
50,0.4442999999999999,2025-09-23 10:35:56,costar,early,train,4,934.7,0.39,0.569,0.512,0.477
51,0.43186,2025-09-23 10:35:57,costar,early,train,4,944.14,0.389,0.569,0.511,0.476
52,0.2244500000000001,2025-09-23 10:35:58,costar,early,train,4,1031.55,0.312,0.507,0.513,0.431
53,0.19040000000000018,2025-09-23 10:35:59,costar,early,train,4,1051.6,0.304,0.501,0.512,0.426
54,0.22749999999999998,2025-09-23 10:36:00,costar,early,train,4,1006.5,0.299,0.498,0.512,0.423
55,0.14482999999999996,2025-09-23 10:36:01,costar,early,train,4,1068.17,0.286,0.488,0.511,0.416
56,0.29835000000000006,2025-09-23 10:36:02,costar,early,train,4,991.65,0.335,0.528,0.51,0.445
57,0.3930900000000001,2025-09-23 10:36:03,costar,early,train,4,954.91,0.372,0.556,0.51,0.466
