episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.38668,2025-09-23 04:15:48,costar,early,train,0,963.32,0.448,0.773,0.467,0.435
2,0.32101999999999997,2025-09-23 04:15:49,costar,early,train,0,963.98,0.404,0.726,0.468,0.413
3,0.44431000000000004,2025-09-23 04:15:50,costar,early,train,0,929.69,0.463,0.788,0.468,0.443
4,0.20035999999999993,2025-09-23 04:15:51,costar,early,train,0,1059.64,0.387,0.708,0.468,0.405
5,0.3309400000000001,2025-09-23 04:15:52,costar,early,train,0,975.06,0.418,0.74,0.468,0.42
6,0.39295000000000013,2025-09-23 04:15:53,costar,early,train,0,963.05,0.451,0.775,0.468,0.437
7,0.40948,2025-09-23 04:15:54,costar,early,train,0,942.52,0.448,0.773,0.468,0.436
8,0.4214900000000001,2025-09-23 04:15:55,costar,early,train,0,931.51,0.449,0.773,0.468,0.436
9,0.40896000000000005,2025-09-23 04:15:56,costar,early,train,0,933.04,0.442,0.766,0.468,0.432
10,0.28130999999999995,2025-09-23 04:15:57,costar,early,train,0,992.69,0.397,0.72,0.467,0.41
11,0.3948300000000001,2025-09-23 04:15:58,costar,early,train,0,950.17,0.445,0.771,0.466,0.434
12,0.41672000000000003,2025-09-23 04:15:59,costar,early,train,0,931.28,0.447,0.773,0.466,0.435
13,0.39772,2025-09-23 04:16:00,costar,early,train,0,933.28,0.435,0.76,0.467,0.429
14,0.44605999999999996,2025-09-23 04:16:00,costar,early,train,0,927.94,0.463,0.788,0.468,0.443
15,0.41970000000000013,2025-09-23 04:16:01,costar,early,train,0,939.3,0.453,0.777,0.468,0.438
16,0.45178999999999997,2025-09-23 04:16:02,costar,early,train,0,926.21,0.466,0.792,0.468,0.444
17,0.41775,2025-09-23 04:16:03,costar,early,train,0,923.25,0.442,0.767,0.467,0.432
18,0.4130000000000001,2025-09-23 04:16:04,costar,early,train,0,938.0,0.448,0.773,0.467,0.436
19,0.32753,2025-09-23 04:16:05,costar,early,train,0,1038.47,0.458,0.784,0.467,0.441
20,0.4370800000000001,2025-09-23 04:16:06,costar,early,train,0,926.92,0.457,0.784,0.467,0.44
21,0.3494999999999999,2025-09-23 04:16:07,costar,early,train,0,951.5,0.416,0.741,0.466,0.419
22,0.4219500000000001,2025-09-23 04:16:08,costar,early,train,0,932.05,0.451,0.778,0.466,0.437
23,0.39518,2025-09-23 04:16:09,costar,early,train,0,939.82,0.437,0.761,0.468,0.43
24,0.4270700000000001,2025-09-23 04:16:10,costar,early,train,0,921.93,0.446,0.77,0.468,0.435
25,0.45139,2025-09-23 04:16:11,costar,early,train,0,921.61,0.462,0.788,0.468,0.443
26,0.43733000000000005,2025-09-23 04:16:12,costar,early,train,0,930.67,0.459,0.784,0.468,0.441
27,0.44966999999999996,2025-09-23 04:16:13,costar,early,train,0,924.33,0.463,0.788,0.468,0.443
28,0.44081,2025-09-23 04:16:14,costar,early,train,0,936.19,0.465,0.79,0.468,0.444
29,0.4336900000000001,2025-09-23 04:16:15,costar,early,train,0,926.31,0.454,0.78,0.467,0.439
30,0.24614000000000014,2025-09-23 04:16:16,costar,early,train,0,1077.86,0.43,0.753,0.468,0.426
31,0.33296000000000003,2025-09-23 04:16:17,costar,early,train,0,968.04,0.415,0.739,0.467,0.419
32,0.4332500000000001,2025-09-23 04:16:18,costar,early,train,0,928.75,0.456,0.782,0.467,0.439
33,0.42469000000000007,2025-09-23 04:16:18,costar,early,train,0,939.31,0.457,0.783,0.467,0.44
34,0.3703200000000001,2025-09-23 04:16:19,costar,early,train,0,953.68,0.43,0.754,0.468,0.426
35,0.44885000000000014,2025-09-23 04:16:20,costar,early,train,0,933.15,0.468,0.794,0.468,0.446
36,0.44411000000000006,2025-09-23 04:16:21,costar,early,train,0,928.89,0.462,0.787,0.468,0.443
37,0.42224,2025-09-23 04:16:22,costar,early,train,0,936.76,0.453,0.778,0.468,0.438
38,0.3480700000000001,2025-09-23 04:16:23,costar,early,train,0,1025.93,0.463,0.787,0.468,0.443
39,0.44634000000000007,2025-09-23 04:16:24,costar,early,train,0,936.66,0.469,0.794,0.468,0.446
40,0.4510800000000001,2025-09-23 04:16:25,costar,early,train,0,926.92,0.466,0.791,0.468,0.444
41,0.43417999999999995,2025-09-23 04:16:26,costar,early,train,0,924.82,0.453,0.777,0.468,0.438
42,0.35871,2025-09-23 04:16:27,costar,early,train,0,954.29,0.423,0.748,0.467,0.423
43,0.42917999999999995,2025-09-23 04:16:28,costar,early,train,0,928.82,0.453,0.779,0.467,0.438
44,0.43224,2025-09-23 04:16:29,costar,early,train,0,944.76,0.465,0.79,0.468,0.444
45,0.39886,2025-09-23 04:16:30,costar,early,train,0,939.14,0.439,0.762,0.468,0.431
46,0.47053,2025-09-23 04:16:31,costar,early,train,0,921.47,0.475,0.801,0.468,0.449
47,0.32604,2025-09-23 04:16:32,costar,early,train,0,1038.96,0.457,0.782,0.468,0.44
48,0.46056,2025-09-23 04:16:33,costar,early,train,0,920.44,0.468,0.792,0.468,0.445
49,0.45724,2025-09-23 04:16:34,costar,early,train,0,937.76,0.477,0.803,0.468,0.45
50,0.44517,2025-09-23 04:16:35,costar,early,train,0,925.83,0.461,0.786,0.468,0.442
51,0.43990999999999997,2025-09-23 04:16:35,costar,early,train,0,926.09,0.458,0.783,0.468,0.44
52,0.35068999999999995,2025-09-23 04:16:36,costar,early,train,0,958.31,0.42,0.745,0.467,0.422
53,0.41963,2025-09-23 04:16:37,costar,early,train,0,923.37,0.443,0.768,0.467,0.433
54,0.4290700000000001,2025-09-23 04:16:38,costar,early,train,0,925.93,0.451,0.777,0.467,0.437
55,0.28706999999999994,2025-09-23 04:16:39,costar,early,train,0,1044.93,0.435,0.759,0.468,0.429
56,0.44448000000000004,2025-09-23 04:16:40,costar,early,train,0,921.52,0.458,0.782,0.468,0.44
57,0.32382999999999995,2025-09-23 04:16:41,costar,early,train,0,1047.17,0.461,0.785,0.468,0.442
58,0.44659000000000004,2025-09-23 04:16:42,costar,early,train,0,925.41,0.461,0.785,0.469,0.442
59,0.4376100000000001,2025-09-23 04:16:43,costar,early,train,0,943.39,0.468,0.792,0.468,0.445
60,0.43260000000000004,2025-09-23 04:16:44,costar,early,train,0,936.4,0.46,0.784,0.468,0.441
61,0.44633000000000006,2025-09-23 04:16:45,costar,early,train,0,925.67,0.462,0.786,0.468,0.442
62,0.44387000000000004,2025-09-23 04:16:46,costar,early,train,0,922.13,0.458,0.782,0.468,0.44
63,0.3359700000000001,2025-09-23 04:16:47,costar,early,train,0,950.03,0.405,0.729,0.467,0.414
64,0.3687600000000001,2025-09-23 04:16:48,costar,early,train,0,967.24,0.438,0.763,0.467,0.431
65,0.39336000000000004,2025-09-23 04:16:49,costar,early,train,0,942.64,0.438,0.764,0.467,0.431
66,0.3803700000000001,2025-09-23 04:16:50,costar,early,train,0,946.63,0.432,0.755,0.468,0.427
67,0.43528999999999995,2025-09-23 04:16:51,costar,early,train,0,930.71,0.457,0.781,0.469,0.44
68,0.29795000000000005,2025-09-23 04:16:52,costar,early,train,0,949.05,0.378,0.697,0.469,0.4
69,0.3467099999999999,2025-09-23 04:16:53,costar,early,train,0,950.29,0.411,0.732,0.469,0.417
70,0.41529,2025-09-23 04:16:54,costar,early,train,0,955.71,0.461,0.786,0.468,0.442
71,0.4051900000000001,2025-09-23 04:16:54,costar,early,train,0,938.81,0.443,0.767,0.468,0.433
72,0.44559000000000004,2025-09-23 04:16:55,costar,early,train,0,929.41,0.463,0.788,0.469,0.443
73,0.32733,2025-09-23 04:16:56,costar,early,train,0,968.67,0.412,0.735,0.467,0.417
74,0.41178,2025-09-23 04:16:57,costar,early,train,0,929.22,0.442,0.768,0.467,0.432
75,0.41796000000000005,2025-09-23 04:16:58,costar,early,train,0,934.04,0.449,0.775,0.467,0.436
76,0.36852000000000007,2025-09-23 04:16:59,costar,early,train,0,942.48,0.421,0.744,0.468,0.422
77,0.45163,2025-09-23 04:17:00,costar,early,train,0,930.37,0.469,0.795,0.467,0.446
78,0.4358,2025-09-23 04:17:01,costar,early,train,0,925.2,0.454,0.779,0.468,0.439
79,0.44263,2025-09-23 04:17:02,costar,early,train,0,924.37,0.458,0.784,0.468,0.441
80,0.43705,2025-09-23 04:17:03,costar,early,train,0,933.95,0.461,0.786,0.468,0.442
81,0.3644400000000001,2025-09-23 04:17:04,costar,early,train,0,973.56,0.439,0.763,0.468,0.431
82,0.3972800000000001,2025-09-23 04:17:05,costar,early,train,0,941.72,0.44,0.764,0.468,0.431
83,0.4299,2025-09-23 04:17:06,costar,early,train,0,936.1,0.458,0.783,0.468,0.44
84,0.36016000000000004,2025-09-23 04:17:07,costar,early,train,0,955.84,0.425,0.749,0.467,0.424
85,0.4380800000000001,2025-09-23 04:17:08,costar,early,train,0,936.92,0.464,0.791,0.467,0.444
86,0.43394000000000005,2025-09-23 04:17:09,costar,early,train,0,933.06,0.459,0.786,0.467,0.441
87,0.40729,2025-09-23 04:17:10,costar,early,train,0,939.71,0.445,0.769,0.468,0.434
88,0.37478,2025-09-23 04:17:11,costar,early,train,0,967.22,0.442,0.766,0.468,0.432
89,0.45099000000000006,2025-09-23 04:17:11,costar,early,train,0,926.01,0.465,0.791,0.468,0.444
90,0.41839,2025-09-23 04:17:12,costar,early,train,0,926.61,0.444,0.768,0.468,0.433
91,0.4313400000000001,2025-09-23 04:17:13,costar,early,train,0,937.66,0.46,0.784,0.468,0.441
92,0.44560000000000005,2025-09-23 04:17:14,costar,early,train,0,927.4,0.462,0.787,0.468,0.443
93,0.44485,2025-09-23 04:17:15,costar,early,train,0,928.15,0.462,0.787,0.468,0.443
94,0.4542200000000001,2025-09-23 04:17:16,costar,early,train,0,922.78,0.465,0.79,0.468,0.444
95,0.34724,2025-09-23 04:17:17,costar,early,train,0,963.76,0.422,0.746,0.467,0.422
96,0.31544000000000016,2025-09-23 04:17:18,costar,early,train,0,1036.56,0.449,0.774,0.467,0.436
97,0.39816000000000007,2025-09-23 04:17:19,costar,early,train,0,940.84,0.44,0.763,0.468,0.431
98,0.43478999999999995,2025-09-23 04:17:20,costar,early,train,0,924.21,0.453,0.777,0.468,0.438
99,0.4446900000000001,2025-09-23 04:17:21,costar,early,train,0,928.31,0.462,0.787,0.468,0.443
100,0.4212000000000001,2025-09-23 04:17:22,costar,early,train,0,932.8,0.45,0.774,0.468,0.436
101,0.43767000000000006,2025-09-23 04:17:23,costar,early,train,0,927.33,0.457,0.781,0.468,0.44
102,0.4264400000000001,2025-09-23 04:17:24,costar,early,train,0,935.56,0.455,0.779,0.468,0.439
103,0.42413000000000006,2025-09-23 04:17:25,costar,early,train,0,934.87,0.453,0.778,0.468,0.438
104,0.4385200000000001,2025-09-23 04:17:26,costar,early,train,0,938.48,0.465,0.79,0.468,0.444
105,0.36750000000000005,2025-09-23 04:17:26,costar,early,train,0,945.5,0.423,0.747,0.467,0.423
106,0.3359700000000001,2025-09-23 04:17:27,costar,early,train,0,963.03,0.414,0.737,0.467,0.418
107,0.4089500000000001,2025-09-23 04:17:28,costar,early,train,0,942.05,0.448,0.773,0.467,0.436
108,0.38737,2025-09-23 04:17:29,costar,early,train,0,944.63,0.435,0.758,0.468,0.429
109,0.41538,2025-09-23 04:17:30,costar,early,train,0,935.62,0.448,0.771,0.468,0.435
110,0.42366999999999994,2025-09-23 04:17:31,costar,early,train,0,923.33,0.445,0.769,0.468,0.434
111,0.43112,2025-09-23 04:17:32,costar,early,train,0,930.88,0.455,0.779,0.468,0.439
112,0.4220700000000001,2025-09-23 04:17:33,costar,early,train,0,936.93,0.453,0.777,0.468,0.438
113,0.43776,2025-09-23 04:17:34,costar,early,train,0,924.24,0.455,0.779,0.468,0.439
114,0.4554000000000001,2025-09-23 04:17:35,costar,early,train,0,922.6,0.466,0.791,0.468,0.444
115,0.44717,2025-09-23 04:17:36,costar,early,train,0,930.83,0.466,0.791,0.468,0.444
116,0.3722500000000001,2025-09-23 04:17:37,costar,early,train,0,953.75,0.432,0.756,0.467,0.427
117,0.4498400000000001,2025-09-23 04:17:38,costar,early,train,0,923.16,0.462,0.788,0.468,0.443
118,0.32655999999999996,2025-09-23 04:17:39,costar,early,train,0,1042.44,0.46,0.787,0.467,0.442
119,0.42702999999999997,2025-09-23 04:17:40,costar,early,train,0,935.97,0.456,0.781,0.468,0.439
120,0.44172,2025-09-23 04:17:41,costar,early,train,0,928.28,0.46,0.784,0.469,0.441
121,0.4329,2025-09-23 04:17:42,costar,early,train,0,933.1,0.458,0.782,0.468,0.44
122,0.44802000000000003,2025-09-23 04:17:42,costar,early,train,0,928.98,0.465,0.79,0.468,0.444
123,0.4178,2025-09-23 04:17:43,costar,early,train,0,944.2,0.455,0.779,0.468,0.439
124,0.4256400000000001,2025-09-23 04:17:44,costar,early,train,0,939.36,0.457,0.781,0.468,0.44
125,0.44289999999999996,2025-09-23 04:17:45,costar,early,train,0,938.1,0.467,0.791,0.469,0.445
126,0.43029999999999996,2025-09-23 04:17:46,costar,early,train,0,946.7,0.465,0.79,0.468,0.444
127,0.3523099999999999,2025-09-23 04:17:47,costar,early,train,0,957.69,0.421,0.745,0.467,0.422
128,0.44651,2025-09-23 04:17:48,costar,early,train,0,923.49,0.461,0.788,0.467,0.442
129,0.38391,2025-09-23 04:17:49,costar,early,train,0,955.09,0.44,0.763,0.468,0.431
130,0.44617999999999997,2025-09-23 04:17:50,costar,early,train,0,925.82,0.462,0.786,0.468,0.442
131,0.40401000000000004,2025-09-23 04:17:51,costar,early,train,0,935.99,0.44,0.764,0.468,0.432
132,0.36784,2025-09-23 04:17:52,costar,early,train,0,965.16,0.435,0.758,0.469,0.429
133,0.29261999999999994,2025-09-23 04:17:53,costar,early,train,0,984.38,0.398,0.718,0.469,0.41
134,0.4222,2025-09-23 04:17:54,costar,early,train,0,931.8,0.449,0.773,0.469,0.436
135,0.43655999999999995,2025-09-23 04:17:55,costar,early,train,0,927.44,0.456,0.78,0.469,0.439
136,0.30731999999999976,2025-09-23 04:17:56,costar,early,train,0,1047.68,0.45,0.773,0.469,0.436
137,0.29991999999999996,2025-09-23 04:17:57,costar,early,train,0,992.08,0.409,0.732,0.467,0.416
138,0.42066,2025-09-23 04:17:58,costar,early,train,0,927.34,0.446,0.772,0.467,0.435
139,0.43323000000000006,2025-09-23 04:17:59,costar,early,train,0,934.77,0.46,0.786,0.467,0.441
140,0.38117,2025-09-23 04:18:00,costar,early,train,0,932.83,0.423,0.745,0.468,0.423
141,0.43882000000000015,2025-09-23 04:18:01,costar,early,train,0,935.18,0.463,0.788,0.468,0.443
142,0.44265000000000004,2025-09-23 04:18:01,costar,early,train,0,922.35,0.457,0.781,0.468,0.44
143,0.44966,2025-09-23 04:18:02,costar,early,train,0,928.34,0.466,0.791,0.468,0.444
144,0.44258000000000014,2025-09-23 04:18:03,costar,early,train,0,930.42,0.462,0.788,0.468,0.443
145,0.4373700000000001,2025-09-23 04:18:04,costar,early,train,0,939.63,0.465,0.79,0.468,0.444
146,0.43984000000000006,2025-09-23 04:18:05,costar,early,train,0,931.16,0.461,0.787,0.468,0.442
147,0.43284000000000006,2025-09-23 04:18:06,costar,early,train,0,921.16,0.45,0.774,0.468,0.436
148,0.32459000000000005,2025-09-23 04:18:07,costar,early,train,0,958.41,0.403,0.725,0.467,0.413
149,0.42150000000000004,2025-09-23 04:18:08,costar,early,train,0,938.5,0.454,0.78,0.467,0.439
