episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
1,0.46887999999999996,2025-09-28 20:09:40,costar,final,train,3,941.12,0.42,0.707,0.348,0.642
2,0.41091,2025-09-28 20:09:41,costar,final,train,3,938.09,0.386,0.674,0.348,0.615
3,0.48871,2025-09-28 20:09:42,costar,final,train,3,932.29,0.427,0.713,0.348,0.646
4,0.37183,2025-09-28 20:09:43,costar,final,train,3,970.17,0.383,0.672,0.347,0.612
5,0.47455,2025-09-28 20:09:44,costar,final,train,3,933.45,0.42,0.708,0.347,0.641
6,0.4521900000000001,2025-09-28 20:09:45,costar,final,train,3,939.81,0.41,0.698,0.348,0.634
7,0.46136,2025-09-28 20:09:46,costar,final,train,3,945.64,0.419,0.706,0.348,0.64
8,0.4655299999999999,2025-09-28 20:09:47,costar,final,train,3,943.47,0.42,0.707,0.348,0.641
9,0.50061,2025-09-28 20:09:48,costar,final,train,3,931.39,0.433,0.719,0.348,0.651
10,0.50267,2025-09-28 20:09:48,costar,final,train,3,934.33,0.436,0.722,0.348,0.653
11,0.46882999999999997,2025-09-28 20:09:49,costar,final,train,3,940.17,0.42,0.708,0.348,0.641
12,0.5067699999999999,2025-09-28 20:09:50,costar,final,train,3,922.23,0.431,0.718,0.348,0.65
13,0.4743799999999999,2025-09-28 20:09:51,costar,final,train,3,934.62,0.42,0.707,0.348,0.641
14,0.40179,2025-09-28 20:09:52,costar,final,train,3,958.21,0.393,0.683,0.347,0.62
15,0.49334000000000006,2025-09-28 20:09:53,costar,final,train,3,923.66,0.425,0.714,0.347,0.645
16,0.47917,2025-09-28 20:09:54,costar,final,train,3,949.83,0.432,0.72,0.347,0.65
17,0.41501999999999994,2025-09-28 20:09:55,costar,final,train,3,952.98,0.397,0.685,0.348,0.623
18,0.4890899999999999,2025-09-28 20:09:56,costar,final,train,3,933.91,0.428,0.714,0.348,0.647
19,0.4991799999999999,2025-09-28 20:09:57,costar,final,train,3,928.82,0.43,0.716,0.349,0.649
20,0.4893899999999999,2025-09-28 20:09:58,costar,final,train,3,945.61,0.434,0.719,0.349,0.652
21,0.49513000000000007,2025-09-28 20:09:59,costar,final,train,3,929.87,0.429,0.715,0.348,0.648
22,0.4868199999999999,2025-09-28 20:10:00,costar,final,train,3,927.18,0.423,0.71,0.348,0.643
23,0.48883,2025-09-28 20:10:01,costar,final,train,3,934.17,0.428,0.714,0.348,0.647
24,0.4597999999999999,2025-09-28 20:10:02,costar,final,train,3,931.2,0.41,0.697,0.348,0.633
25,0.38617999999999997,2025-09-28 20:10:03,costar,final,train,3,964.82,0.388,0.677,0.347,0.616
26,0.46887,2025-09-28 20:10:03,costar,final,train,3,932.13,0.416,0.705,0.347,0.638
27,0.4295,2025-09-28 20:10:04,costar,final,train,3,937.5,0.397,0.686,0.347,0.623
28,0.42686,2025-09-28 20:10:05,costar,final,train,3,947.14,0.4,0.689,0.348,0.626
29,0.49005,2025-09-28 20:10:06,costar,final,train,3,923.95,0.423,0.71,0.348,0.643
30,0.47048999999999996,2025-09-28 20:10:07,costar,final,train,3,938.51,0.42,0.708,0.348,0.641
31,0.37434999999999996,2025-09-28 20:10:08,costar,final,train,3,1036.65,0.421,0.709,0.348,0.642
32,0.4543400000000001,2025-09-28 20:10:09,costar,final,train,3,929.66,0.406,0.694,0.348,0.63
33,0.4442999999999999,2025-09-28 20:10:10,costar,final,train,3,934.7,0.403,0.692,0.348,0.628
34,0.49479999999999996,2025-09-28 20:10:11,costar,final,train,3,926.2,0.427,0.714,0.348,0.646
35,0.48865000000000003,2025-09-28 20:10:12,costar,final,train,3,927.35,0.424,0.712,0.348,0.644
36,0.39086999999999994,2025-09-28 20:10:13,costar,final,train,3,958.13,0.387,0.678,0.346,0.616
37,0.46626999999999985,2025-09-28 20:10:14,costar,final,train,3,925.73,0.411,0.701,0.347,0.634
38,0.4202100000000001,2025-09-28 20:10:15,costar,final,train,3,953.79,0.4,0.688,0.348,0.626
39,0.45920000000000005,2025-09-28 20:10:16,costar,final,train,3,928.8,0.408,0.696,0.348,0.632
40,0.50254,2025-09-28 20:10:17,costar,final,train,3,931.46,0.434,0.721,0.348,0.652
41,0.4319099999999999,2025-09-28 20:10:18,costar,final,train,3,958.09,0.409,0.697,0.348,0.633
42,0.4885099999999999,2025-09-28 20:10:19,costar,final,train,3,925.49,0.423,0.71,0.348,0.643
43,0.49172000000000005,2025-09-28 20:10:19,costar,final,train,3,931.28,0.428,0.715,0.348,0.647
44,0.5025999999999999,2025-09-28 20:10:20,costar,final,train,3,927.4,0.432,0.719,0.348,0.65
45,0.47844999999999993,2025-09-28 20:10:21,costar,final,train,3,929.55,0.419,0.707,0.348,0.641
46,0.40096,2025-09-28 20:10:22,costar,final,train,3,953.04,0.39,0.681,0.346,0.618
47,0.4319299999999998,2025-09-28 20:10:23,costar,final,train,3,955.07,0.408,0.698,0.347,0.632
48,0.46279000000000003,2025-09-28 20:10:24,costar,final,train,3,940.21,0.417,0.706,0.347,0.639
49,0.44040999999999997,2025-09-28 20:10:25,costar,final,train,3,952.59,0.411,0.699,0.348,0.634
50,0.5118799999999999,2025-09-28 20:10:26,costar,final,train,3,923.12,0.435,0.721,0.348,0.652
51,0.47587,2025-09-28 20:10:27,costar,final,train,3,930.13,0.418,0.706,0.348,0.64
52,0.48675999999999986,2025-09-28 20:10:28,costar,final,train,3,925.24,0.422,0.708,0.348,0.642
53,0.3747600000000001,2025-09-28 20:10:29,costar,final,train,3,1043.24,0.425,0.712,0.348,0.645
54,0.46387,2025-09-28 20:10:30,costar,final,train,3,937.13,0.415,0.702,0.348,0.638
55,0.46177999999999986,2025-09-28 20:10:31,costar,final,train,3,940.22,0.416,0.703,0.348,0.638
56,0.50779,2025-09-28 20:10:32,costar,final,train,3,926.21,0.434,0.72,0.348,0.652
57,0.3540399999999999,2025-09-28 20:10:33,costar,final,train,3,958.96,0.366,0.657,0.347,0.6
58,0.4890899999999999,2025-09-28 20:10:34,costar,final,train,3,929.91,0.426,0.715,0.347,0.646
